year,term,score
1875,together,0.304931673
1875,irish,0.304831201
1875,parnell,0.304403034
1875,time,0.304057338
1875,parnell,0.303139428
1875,strong,0.302453364
1875,strong,0.302453364
1875,england,0.300822914
1875,england,0.300822914
1875,irish,0.300528826
1875,question,0.300139238
1875,question,0.300139238
1875,day,0.299636809
1875,day,0.299636809
1875,even,0.299358998
1875,days,0.299009493
1875,people,0.298522196
1875,find,0.29747968
1875,nation,0.296091309
1875,opinion,0.295947309
1875,opinion,0.295947309
1875,home,0.293634548
1875,system,0.293127159
1875,land,0.292724585
1875,time,0.292445902
1875,time,0.292445902
1875,make,0.289096944
1875,home,0.289005343
1875,felt,0.287587586
1875,fair,0.287427907
1875,good,0.287329786
1875,time,0.286870643
1875,man,0.284430699
1875,power,0.284430699
1875,act,0.281803857
1875,act,0.281803857
1875,parnell,0.281405792
1875,country,0.280250534
1875,given,0.280228901
1875,given,0.280228901
1875,fair,0.279475252
1875,measure,0.278690155
1875,measure,0.278690155
1875,like,0.277600986
1875,people,0.277345345
1875,land,0.276998019
1875,irish,0.276870742
1875,bill,0.276151718
1875,whatever,0.276070399
1875,ireland,0.275721524
1875,england,0.274875433
1875,people,0.27466663
1875,convinced,0.274347631
1875,strong,0.273236724
1875,land,0.272866263
1875,land,0.272866263
1875,bill,0.272067958
1875,day,0.270692245
1875,question,0.270646992
1875,every,0.269909639
1875,irish people,0.269620655
1875,english,0.269039088
1875,even,0.268937307
1875,ireland,0.267685864
1875,solution,0.26695807
1875,irish,0.266888814
1875,ireland,0.266501624
1875,relative,0.266274925
1875,england,0.26561093
1875,men,0.264972434
1875,people,0.264600251
1875,nothing,0.264334312
1875,parnell,0.261850492
1875,power,0.260035568
1875,parnell,0.260007459
1875,bill,0.257451165
1875,parnell,0.25743495
1875,union,0.257009905
1875,government,0.255493314
1875,irish people,0.254126079
1875,bill,0.253610974
1875,bill,0.253610974
1875,english,0.250845129
1875,people,0.249635883
1875,power,0.248613106
1875,england,0.248390464
1875,irish,0.245561141
1875,parnell,0.244358154
1875,irish people,0.241848234
1875,circumstances,0.24123923
1875,time,0.240476904
1875,english,0.239826371
1875,parnell,0.239750935
1875,case,0.238323263
1875,government,0.238215397
1875,ireland,0.235525072
1875,ireland,0.232323862
1875,country,0.231247235
1875,irish people,0.231224679
1875,order,0.231051319
1875,party,0.229776202
1875,ireland,0.228290351
1875,government,0.22775142
1875,irish,0.221396391
1875,day,0.220545442
1875,days,0.220393967
1875,take,0.219038768
1875,country,0.218535654
1875,ireland,0.217608375
1875,matter,0.215177398
1875,convinced,0.213840478
1875,ireland,0.211746261
1875,question,0.211163025
1875,ireland,0.211047313
1875,good,0.209633346
1875,irish,0.208014977
1875,ireland,0.207093923
1875,irish people,0.207048224
1875,irish,0.206409421
1875,irish,0.20467019
1875,ireland,0.200979702
1875,ireland,0.199771031
1875,people,0.198790054
1875,country,0.198451619
1875,men,0.198434279
1875,ireland,0.19734937
1875,future,0.195827712
1875,ireland,0.192496704
1875,people,0.191246777
1875,irish,0.190447359
1875,irish,0.189106897
1875,people,0.187365975
1875,irish,0.185423093
1875,irish,0.185423093
1875,ireland,0.184757157
1875,ireland,0.183200371
1875,ireland,0.179297734
1875,people,0.178313578
1875,irish,0.177724948
1875,dublin,0.176812289
1875,irish,0.175096733
1875,ireland,0.173440616
1875,necessary,0.171263094
1875,people,0.17048088
1875,ireland,0.170469509
1875,parnell,0.170379853
1875,settlement,0.169995568
1875,ireland,0.168526305
1875,irish,0.168122204
1875,ireland,0.167594909
1875,right,0.166620068
1875,fair,0.166432067
1875,parnell,0.165990011
1875,ireland,0.165972286
1875,ireland,0.165972286
1875,ireland,0.163317765
1875,ireland,0.163218994
1875,first,0.163178847
1875,ireland,0.156729157
1875,irish,0.153100037
1875,ireland,0.153045168
1875,people,0.152655692
1875,ireland,0.149939558
1875,power,0.148718003
1875,ireland,0.146096712
1875,ireland,0.146096712
1875,right,0.145040993
1875,ireland,0.14269538
1875,ireland,0.140939468
1875,irish,0.136479287
1875,ireland,0.136427266
1875,people,0.135036064
1875,irish,0.123919542
1875,ireland,0.110920433
