year,term,score
1885,policy,0.50775252
1885,policy,0.50775252
1885,policy,0.50775252
1885,day,0.50715816
1885,confidence,0.506363523
1885,opinion,0.504055386
1885,election,0.503028152
1885,bring,0.502469475
1885,hand,0.502031589
1885,parliament,0.501171149
1885,parliament,0.501171149
1885,thing,0.500921762
1885,take,0.498118092
1885,question,0.496926292
1885,find,0.496679924
1885,english,0.495419718
1885,policy,0.495037414
1885,question,0.495023321
1885,policy,0.494079798
1885,public,0.493572651
1885,found,0.491418897
1885,lord,0.489936749
1885,remarkable,0.486643713
1885,two,0.485658196
1885,countries,0.485186914
1885,dublin,0.48402096
1885,without,0.483832864
1885,england,0.482614495
1885,accepted,0.481282492
1885,general,0.481067815
1885,election,0.481067815
1885,possible,0.478427638
1885,government,0.477604182
1885,good,0.475793832
1885,position,0.474769112
1885,first,0.473855716
1885,entirely,0.471140174
1885,spirit,0.471140174
1885,country,0.470138726
1885,country,0.470138726
1885,country,0.470138726
1885,country,0.470138726
1885,country,0.470138726
1885,country,0.470138726
1885,country,0.470138726
1885,irishmen,0.469595663
1885,home,0.469155786
1885,felt,0.468830124
1885,anything,0.46732407
1885,nothing,0.465802576
1885,desire,0.465551736
1885,dublin,0.464465064
1885,action,0.463967354
1885,parliamentary,0.462108377
1885,together,0.460407883
1885,whole,0.460407883
1885,times,0.460314497
1885,legislature,0.458495859
1885,still,0.457247202
1885,strong,0.456529443
1885,always,0.456493154
1885,division,0.454681716
1885,gained,0.454565028
1885,taken,0.454089974
1885,england,0.45341233
1885,parliamentary,0.452510578
1885,general,0.451642571
1885,election,0.451642571
1885,circumstances,0.450197013
1885,parties,0.45001348
1885,work,0.448947922
1885,position,0.446751761
1885,national,0.446153371
1885,found,0.446014492
1885,point,0.445559752
1885,justice,0.444647854
1885,vote,0.444503907
1885,constituency,0.44403942
1885,position,0.443703897
1885,country,0.442642741
1885,entirely,0.442513306
1885,greater,0.441816241
1885,strength,0.441691814
1885,always,0.440566003
1885,less,0.440089553
1885,future,0.439305763
1885,forward,0.438496724
1885,land,0.438402562
1885,placed,0.438347821
1885,duty,0.437772606
1885,hope,0.437331252
1885,meeting,0.436048914
1885,entitled,0.435077463
1885,near,0.43294618
1885,time,0.432816269
1885,policy,0.43193189
1885,lord,0.431006022
1885,opportunity,0.429859434
1885,taken,0.428766575
1885,electors,0.428462108
1885,shown,0.427895815
1885,possible,0.427829464
1885,home,0.427609843
1885,cause,0.427019907
1885,parties,0.424823811
1885,always,0.424663077
1885,hand,0.424500663
1885,county,0.424377842
1885,satisfaction,0.424045312
1885,constitution,0.42388711
1885,look,0.422209503
1885,english,0.421421299
1885,parliamentary,0.420962766
1885,hand,0.420894909
1885,strong,0.420854765
1885,electors,0.420845302
1885,impossible,0.420259366
1885,policy,0.420255474
1885,division,0.419878497
1885,desire,0.418460175
1885,parties,0.417968721
1885,minority,0.417521194
1885,gentlemen,0.417346202
1885,policy,0.416657819
1885,policy,0.416657819
1885,english,0.416599482
1885,circumstances,0.415967627
1885,election,0.415683644
1885,two,0.415674753
1885,interests,0.415452786
1885,duty,0.415166337
1885,duty,0.413990784
1885,sympathy,0.4136556
1885,perhaps,0.413387934
1885,england,0.413066474
1885,ireland,0.412310739
1885,contend,0.411234769
1885,found,0.410989436
1885,therefore,0.41032959
1885,power,0.410239294
1885,two,0.409703674
1885,population,0.409169644
1885,irish,0.409151845
1885,heart,0.408564749
1885,parties,0.40837486
1885,opportunity,0.40837486
1885,felt,0.408320807
1885,dublin,0.407973059
1885,purpose,0.406817874
1885,self,0.406197627
1885,irishmen,0.405779235
1885,days,0.404430386
1885,forward,0.402804325
1885,go,0.40067912
1885,irish,0.400037054
1885,old,0.399945431
1885,remarkable,0.399691195
1885,duty,0.399628834
1885,act,0.399111053
1885,near,0.398947365
1885,entirely,0.398379944
1885,spirit,0.398379944
1885,respect,0.398196267
1885,shown,0.398196267
1885,home,0.397793724
1885,question,0.397274325
1885,ireland,0.397114904
1885,tenant,0.396732718
1885,party,0.394194104
1885,electors,0.394065027
1885,trust,0.394050031
1885,forward,0.394021352
1885,good,0.392541604
1885,days,0.392451474
1885,moment,0.392431099
1885,whole,0.391983885
1885,cause,0.390774079
1885,two,0.390392161
1885,act,0.39030767
1885,parliamentary,0.390276265
1885,electors,0.390214331
1885,dublin,0.390133253
1885,parliamentary,0.388587989
1885,interest,0.388564786
1885,dublin,0.388447078
1885,people,0.388288376
1885,parnell,0.387462402
1885,able,0.387124928
1885,strong,0.386906221
1885,land,0.386452984
1885,irish people,0.386390272
1885,moment,0.386021278
1885,matter,0.385794423
1885,respect,0.385550215
1885,man,0.385422379
1885,english,0.385241559
1885,whole,0.385015556
1885,constitution,0.384961484
1885,nothing,0.38492182
1885,act,0.38492182
1885,division,0.383293864
1885,heart,0.382921941
1885,party,0.382520015
1885,prime minister,0.382235541
1885,impossible,0.382032073
1885,perhaps,0.382032073
1885,even,0.381512884
1885,night,0.380783979
1885,heart,0.380783979
1885,able,0.379722178
1885,minister,0.379406597
1885,prime,0.379406597
1885,constitution,0.378117993
1885,day,0.37791828
1885,felt,0.377889051
1885,nothing,0.377561199
1885,matter,0.377453558
1885,general,0.377198281
1885,election,0.377198281
1885,men,0.376838479
1885,felt,0.376255796
1885,england,0.375584868
1885,nothing,0.375305489
1885,right,0.375169596
1885,perhaps,0.374748376
1885,wealth,0.374624188
1885,rights,0.372520493
1885,position,0.372293943
1885,strong,0.370918483
1885,national,0.369740874
1885,trust,0.369688389
1885,confidence,0.369332444
1885,forward,0.369291332
1885,country,0.368820634
1885,impossible,0.368627377
1885,even,0.366141899
1885,parliament,0.366071086
1885,rights,0.365898167
1885,rule,0.365570147
1885,matter,0.365295934
1885,good,0.365295934
1885,parliament,0.364480676
1885,ability,0.36426002
1885,ability,0.36426002
1885,hand,0.364016153
1885,succeeded,0.363632217
1885,trust,0.363116409
1885,ireland,0.362513697
1885,taken,0.362409917
1885,contend,0.362016086
1885,man,0.361833717
1885,ireland,0.361539945
1885,irish,0.360851017
1885,whole,0.360515288
1885,interests,0.360312546
1885,general,0.360300538
1885,find,0.360149296
1885,strong,0.359932167
1885,national,0.359493513
1885,far,0.358800641
1885,speech,0.358760924
1885,moment,0.358471657
1885,england,0.357881557
1885,find,0.357790966
1885,english,0.357102723
1885,point,0.35705813
1885,entirely,0.356992431
1885,opportunity,0.356237593
1885,gentlemen,0.355590916
1885,vote,0.354980091
1885,vote,0.354980091
1885,irish,0.354847887
1885,strong,0.354569414
1885,country,0.354462634
1885,justice,0.35417502
1885,constitution,0.354056649
1885,lord,0.353791915
1885,good,0.353694742
1885,government,0.353471635
1885,find,0.352716216
1885,party,0.352628672
1885,even,0.352574775
1885,two,0.351886434
1885,settlement,0.351351724
1885,existed,0.351026533
1885,question,0.350884697
1885,rights,0.350451554
1885,english,0.349596123
1885,division,0.349370763
1885,division,0.349370763
1885,public,0.348085066
1885,matter,0.347812521
1885,opposition,0.34778723
1885,strength,0.347596397
1885,constitution,0.347047193
1885,political,0.346780536
1885,nothing,0.345833138
1885,election,0.345213239
1885,general,0.345213239
1885,perhaps,0.344890605
1885,perhaps,0.344890605
1885,perhaps,0.344890605
1885,days,0.344698778
1885,prove,0.344077066
1885,tenant,0.344077066
1885,irish party,0.344077066
1885,far,0.343952342
1885,strength,0.343812691
1885,policy,0.34321232
1885,favour,0.342836733
1885,rights,0.342614424
1885,perhaps,0.342319127
1885,national,0.341939591
1885,gentlemen,0.341568214
1885,opposition,0.341355346
1885,felt,0.341355346
1885,future,0.341103397
1885,case,0.340961263
1885,placed,0.340071276
1885,trust,0.340009682
1885,successful,0.339511467
1885,division,0.339266489
1885,day,0.338990766
1885,general,0.338828959
1885,election,0.338828959
1885,look,0.33763848
1885,first,0.337262728
1885,position,0.33697061
1885,rights,0.336904431
1885,rights,0.336904431
1885,rights,0.336904431
1885,rights,0.336904431
1885,rights,0.336904431
1885,rights,0.336904431
1885,rights,0.336904431
1885,greater,0.335904995
1885,division,0.335573457
1885,night,0.335573457
1885,placed,0.335238896
1885,cause,0.334820102
1885,opposition,0.334343099
1885,opposition,0.334343099
1885,opposition,0.334343099
1885,opposition,0.334343099
1885,opposition,0.334343099
1885,opposition,0.334343099
1885,opposition,0.334343099
1885,english,0.333904876
1885,england,0.333837577
1885,happy,0.333425068
1885,irishmen,0.332454716
1885,favour,0.332357581
1885,every,0.33225104
1885,countries,0.331972619
1885,election,0.33186861
1885,general,0.33186861
1885,election,0.33186861
1885,general,0.33186861
1885,election,0.33186861
1885,general,0.33186861
1885,election,0.33186861
1885,general,0.33186861
1885,election,0.33186861
1885,general,0.33186861
1885,election,0.33186861
1885,general,0.33186861
1885,election,0.33186861
1885,general,0.33186861
1885,gained,0.33156253
1885,contend,0.331149467
1885,contend,0.331149467
1885,contend,0.331149467
1885,contend,0.331149467
1885,party,0.331059603
1885,placed,0.33043728
1885,man,0.330306612
1885,strong,0.329986104
1885,english,0.329464044
1885,able,0.327212804
1885,history,0.327063982
1885,strong,0.326725444
1885,irishmen,0.326544642
1885,parties,0.325865445
1885,english,0.325679989
1885,history,0.324747856
1885,possible,0.324618893
1885,placed,0.324371556
1885,possible,0.324242894
1885,party,0.324183633
1885,placed,0.323698485
1885,parnell,0.323561458
1885,future,0.323287467
1885,justice,0.323011569
1885,public,0.322864948
1885,government,0.32253984
1885,constitution,0.322533311
1885,vote,0.322054543
1885,time,0.321641546
1885,time,0.321641546
1885,time,0.321641546
1885,parnell,0.321547396
1885,population,0.321520921
1885,population,0.321520921
1885,population,0.321520921
1885,population,0.321520921
1885,population,0.321520921
1885,population,0.321520921
1885,population,0.321520921
1885,duty,0.321111625
1885,people,0.320898579
1885,placed,0.320153738
1885,history,0.32013322
1885,political,0.319727946
1885,future,0.319694675
1885,irish party,0.319600627
1885,go,0.31920811
1885,small,0.318905186
1885,vote,0.317478179
1885,gone,0.317478179
1885,rights,0.317200631
1885,position,0.316999516
1885,strength,0.316991624
1885,heart,0.316965498
1885,gentlemen,0.316820267
1885,moment,0.316493154
1885,bill,0.316180863
1885,duty,0.315555827
1885,feel,0.315555827
1885,duty,0.315555827
1885,feel,0.315555827
1885,duty,0.315555827
1885,feel,0.315555827
1885,duty,0.315555827
1885,feel,0.315555827
1885,duty,0.315555827
1885,feel,0.315555827
1885,duty,0.315555827
1885,feel,0.315555827
1885,duty,0.315555827
1885,feel,0.315555827
1885,people,0.315208111
1885,opposition,0.314789099
1885,england,0.314681572
1885,trust,0.314555753
1885,case,0.314362638
1885,irish people,0.313999043
1885,favour,0.313605405
1885,favour,0.313605405
1885,favour,0.313605405
1885,favour,0.313605405
1885,time,0.313587019
1885,constitution,0.313489489
1885,day,0.313192378
1885,time,0.312980406
1885,election,0.312459329
1885,general,0.312459329
1885,far,0.31236714
1885,people,0.312329148
1885,day,0.312268086
1885,english,0.312184499
1885,respect,0.312109842
1885,country,0.312005106
1885,first,0.31065121
1885,placed,0.310420745
1885,placed,0.310420745
1885,placed,0.310420745
1885,greater,0.310401924
1885,dublin,0.310088426
1885,existed,0.310088426
1885,dublin,0.310088426
1885,existed,0.310088426
1885,dublin,0.310088426
1885,existed,0.310088426
1885,dublin,0.310088426
1885,existed,0.310088426
1885,dublin,0.310088426
1885,existed,0.310088426
1885,dublin,0.310088426
1885,existed,0.310088426
1885,dublin,0.310088426
1885,existed,0.310088426
1885,trust,0.310085946
1885,placed,0.310071568
1885,power,0.310054961
1885,strength,0.30992025
1885,history,0.309755557
1885,opposition,0.309570069
1885,night,0.309395139
1885,history,0.309112814
1885,times,0.30793006
1885,union,0.307662525
1885,union,0.307662525
1885,power,0.307374641
1885,gone,0.307186583
1885,vote,0.307186583
1885,question,0.307018886
1885,far,0.306814164
1885,gone,0.306549171
1885,vote,0.306549171
1885,cause,0.306428576
1885,act,0.306330665
1885,possible,0.306303347
1885,possible,0.306303347
1885,possible,0.306303347
1885,possible,0.306303347
1885,irishmen,0.305765141
1885,forward,0.305682696
1885,english,0.304963144
1885,english,0.303745215
1885,countries,0.303192223
1885,remarkable,0.303080623
1885,remarkable,0.302917266
1885,shown,0.302657371
1885,respect,0.302657371
1885,shown,0.302657371
1885,respect,0.302657371
1885,shown,0.302657371
1885,respect,0.302657371
1885,shown,0.302657371
1885,respect,0.302657371
1885,shown,0.302657371
1885,respect,0.302657371
1885,shown,0.302657371
1885,respect,0.302657371
1885,shown,0.302657371
1885,respect,0.302657371
1885,succeeded,0.302475984
1885,succeeded,0.302337641
1885,history,0.302232151
1885,strong,0.302004483
1885,question,0.301840671
1885,men,0.301752124
1885,heart,0.301705139
1885,electors,0.30162394
1885,people,0.301474133
1885,people,0.301474133
1885,people,0.301474133
1885,people,0.301474133
1885,people,0.301474133
1885,TRUE,0.301310881
1885,english,0.301144962
1885,english,0.301144962
1885,every,0.301073103
1885,every,0.301073103
1885,lord,0.300999883
1885,people,0.30045626
1885,parties,0.300444455
1885,division,0.300195101
1885,trust,0.300033982
1885,two,0.299915208
1885,time,0.29988599
1885,trust,0.299411411
1885,act,0.299329733
1885,two,0.2990301
1885,people,0.298980461
1885,government,0.298883469
1885,always,0.298133452
1885,always,0.298133452
1885,always,0.298133452
1885,always,0.298133452
1885,always,0.298133452
1885,always,0.298133452
1885,always,0.298133452
1885,able,0.29783063
1885,question,0.296696044
1885,history,0.296433362
1885,history,0.296433362
1885,history,0.296433362
1885,strong,0.296419294
1885,without,0.29636019
1885,history,0.296099918
1885,minority,0.295898291
1885,less,0.295665215
1885,even,0.29544875
1885,ireland,0.295188896
1885,party,0.295006555
1885,first,0.294957223
1885,TRUE,0.294768265
1885,electors,0.294766212
1885,cause,0.294583214
1885,cause,0.294583214
1885,cause,0.294583214
1885,cause,0.294583214
1885,cause,0.294583214
1885,cause,0.294583214
1885,cause,0.294583214
1885,five,0.293974876
1885,gone,0.293974876
1885,vote,0.293974876
1885,five,0.293974876
1885,gone,0.293974876
1885,vote,0.293974876
1885,five,0.293974876
1885,gone,0.293974876
1885,vote,0.293974876
1885,five,0.293644198
1885,vote,0.293644198
1885,gone,0.293644198
1885,placed,0.292864894
1885,position,0.292752259
1885,determined,0.292752259
1885,population,0.292752259
1885,time,0.292648801
1885,nation,0.291788676
1885,parliament,0.291586326
1885,placed,0.291568376
1885,placed,0.291568376
1885,desire,0.291407731
1885,men,0.290997172
1885,forward,0.290965549
1885,strong,0.290330139
1885,strong,0.290330139
1885,strong,0.290330139
1885,strong,0.290330139
1885,strong,0.290330139
1885,strong,0.290330139
1885,strong,0.290330139
1885,greater,0.28997484
1885,convinced,0.289201493
1885,convinced,0.289201493
1885,power,0.289183162
1885,time,0.288756662
1885,irish,0.288423175
1885,nation,0.287609396
1885,question,0.287489093
1885,large,0.287320903
1885,far,0.287290202
1885,england,0.287262903
1885,trust,0.2871299
1885,trust,0.2871299
1885,trust,0.2871299
1885,greater,0.287097044
1885,trust,0.286806921
1885,party,0.286167613
1885,ireland,0.28594161
1885,even,0.285871275
1885,men,0.28545497
1885,people,0.28488375
1885,convinced,0.284731188
1885,outrages,0.284730407
1885,TRUE,0.284384146
1885,power,0.283121425
1885,work,0.282997215
1885,parliamentary,0.282997215
1885,work,0.282997215
1885,parliamentary,0.282997215
1885,irishmen,0.282874839
1885,years,0.282874839
1885,power,0.282791408
1885,nation,0.282329849
1885,ireland,0.282223498
1885,ireland,0.281823711
1885,future,0.281705328
1885,old,0.281359457
1885,people,0.281312425
1885,time,0.280907447
1885,action,0.280587197
1885,day,0.280484896
1885,TRUE,0.280343074
1885,parnell,0.280059423
1885,irish,0.279881501
1885,man,0.279773842
1885,power,0.279773842
1885,party,0.279598276
1885,perhaps,0.279540655
1885,question,0.279521339
1885,day,0.279261004
1885,landlords,0.279118441
1885,english,0.278962559
1885,convinced,0.278882136
1885,convinced,0.278882136
1885,convinced,0.278882136
1885,convinced,0.278882136
1885,convinced,0.278882136
1885,convinced,0.278882136
1885,convinced,0.278882136
1885,irishmen,0.278855215
1885,parliament,0.278541425
1885,years,0.278541425
1885,history,0.278430469
1885,history,0.278430469
1885,circumstances,0.278263963
1885,prove,0.278185854
1885,existed,0.278185854
1885,near,0.278075999
1885,country,0.277834704
1885,convinced,0.277780385
1885,matter,0.277650788
1885,matter,0.277650788
1885,matter,0.277650788
1885,matter,0.277650788
1885,matter,0.277650788
1885,matter,0.277650788
1885,matter,0.277650788
1885,cause,0.277354563
1885,vote,0.277349121
1885,long,0.277087203
1885,men,0.27672975
1885,party,0.276491015
1885,vote,0.276121292
1885,gone,0.276121292
1885,vote,0.276121292
1885,gone,0.276121292
1885,whole,0.275944411
1885,less,0.275898215
1885,irish people,0.275687219
1885,heart,0.27557656
1885,two,0.274345001
1885,justice,0.274226142
1885,ireland,0.273643622
1885,ireland,0.273643622
1885,ireland,0.273643622
1885,time,0.273612114
1885,even,0.273576313
1885,even,0.273576313
1885,even,0.273576313
1885,strong,0.273350229
1885,ireland,0.273335814
1885,even,0.27326858
1885,future,0.27309472
1885,action,0.273094261
1885,night,0.272841657
1885,parnell,0.272674147
1885,heart,0.271758076
1885,heart,0.271758076
1885,TRUE,0.271255276
1885,constitution,0.27100086
1885,prove,0.270757044
1885,TRUE,0.270692421
1885,together,0.270588275
1885,near,0.270588275
1885,nation,0.270187199
1885,nation,0.270187199
1885,nation,0.270187199
1885,english,0.269885792
1885,nation,0.269883278
1885,irishmen,0.269815648
1885,trust,0.269692022
1885,trust,0.269692022
1885,america,0.269499751
1885,point,0.269455084
1885,irishmen,0.26925578
1885,years,0.26925578
1885,determined,0.26919241
1885,position,0.26919241
1885,every,0.268963201
1885,strong,0.268818233
1885,near,0.268411454
1885,near,0.268411454
1885,near,0.268411454
1885,near,0.268411454
1885,near,0.268411454
1885,irish,0.267823677
1885,determined,0.267715807
1885,country,0.267436805
1885,years,0.266307224
1885,make,0.266274201
1885,old,0.266274201
1885,time,0.266215557
1885,near,0.266191263
1885,question,0.265872425
1885,times,0.26574068
1885,people,0.265312291
1885,near,0.265175915
1885,future,0.264628822
1885,men,0.264340765
1885,parliamentary,0.264309019
1885,time,0.263936582
1885,time,0.263936582
1885,party,0.263828617
1885,position,0.263650811
1885,action,0.263602857
1885,action,0.263602857
1885,action,0.263602857
1885,action,0.263602857
1885,action,0.263602857
1885,day,0.263504627
1885,day,0.263504627
1885,day,0.263504627
1885,day,0.263504627
1885,purpose,0.263466397
1885,successful,0.262712849
1885,history,0.262572809
1885,convinced,0.26257176
1885,point,0.262259425
1885,rights,0.262242791
1885,forward,0.262084491
1885,forward,0.262084491
1885,back,0.261861674
1885,action,0.26142244
1885,opinion,0.261364855
1885,existed,0.26134687
1885,prove,0.26134687
1885,existed,0.26134687
1885,prove,0.26134687
1885,existed,0.26134687
1885,prove,0.26134687
1885,existed,0.26134687
1885,prove,0.26134687
1885,existed,0.26134687
1885,prove,0.26134687
1885,gone,0.261281325
1885,men,0.261116191
1885,men,0.261116191
1885,men,0.261116191
1885,men,0.261116191
1885,man,0.260537478
1885,vote,0.260395148
1885,gone,0.260395148
1885,necessary,0.260249078
1885,trust,0.260249078
1885,opposition,0.260249078
1885,confidence,0.260098143
1885,time,0.259875261
1885,TRUE,0.259588929
1885,TRUE,0.259588929
1885,TRUE,0.259588929
1885,english,0.259457232
1885,english,0.259317388
1885,TRUE,0.25929693
1885,prove,0.259185114
1885,existed,0.259185114
1885,work,0.259178728
1885,government,0.259061743
1885,convinced,0.258648769
1885,irishmen,0.258211218
1885,irishmen,0.258211218
1885,irishmen,0.258211218
1885,longer,0.25819649
1885,prove,0.25819649
1885,irishmen,0.257920769
1885,future,0.257686254
1885,future,0.257686254
1885,future,0.257686254
1885,future,0.257686254
1885,power,0.257149698
1885,ireland,0.257024789
1885,ireland,0.257024789
1885,even,0.256961567
1885,even,0.256961567
1885,heart,0.256280433
1885,night,0.256280433
1885,convinced,0.256110544
1885,five,0.256055124
1885,found,0.256054831
1885,country,0.255299251
1885,gentlemen,0.25479017
1885,people,0.254754643
1885,irish,0.254695587
1885,far,0.254373019
1885,impossible,0.254276035
1885,state,0.254276035
1885,nation,0.25377828
1885,nation,0.25377828
1885,rights,0.253398961
1885,confidence,0.253152356
1885,point,0.253144586
1885,point,0.253144586
1885,point,0.253144586
1885,point,0.253144586
1885,point,0.253144586
1885,party,0.253045584
1885,two,0.252943157
1885,meeting,0.252449726
1885,future,0.251888221
1885,point,0.251050676
1885,ireland,0.250786293
1885,ireland,0.250786293
1885,convinced,0.250533167
1885,convinced,0.250533167
1885,convinced,0.250533167
1885,convinced,0.250533167
1885,convinced,0.250533167
1885,convinced,0.250533167
1885,convinced,0.250533167
1885,matter,0.250298549
1885,convinced,0.250264228
1885,possible,0.250093079
1885,ireland,0.249970328
1885,given,0.249963912
1885,future,0.249129852
1885,man,0.249051629
1885,near,0.248552374
1885,go,0.248552374
1885,party,0.248365827
1885,nothing,0.247667938
1885,given,0.247483196
1885,TRUE,0.247249638
1885,forward,0.247157795
1885,without,0.246283762
1885,opinion,0.246143752
1885,union,0.245031768
1885,party,0.244969343
1885,men,0.244771291
1885,men,0.244771291
1885,men,0.244771291
1885,parties,0.244718465
1885,public,0.244530052
1885,country,0.244521639
1885,order,0.244472821
1885,confidence,0.244354033
1885,confidence,0.244354033
1885,confidence,0.244354033
1885,confidence,0.244354033
1885,confidence,0.244354033
1885,TRUE,0.243823661
1885,TRUE,0.243823661
1885,years,0.243496659
1885,england,0.24331528
1885,party,0.243263805
1885,party,0.243263805
1885,party,0.243263805
1885,party,0.243263805
1885,party,0.243263805
1885,party,0.243263805
1885,party,0.243263805
1885,irishmen,0.24252962
1885,irishmen,0.24252962
1885,party,0.242489087
1885,irish people,0.242443876
1885,found,0.242412289
1885,ireland,0.242386263
1885,even,0.242326642
1885,irish,0.242229046
1885,find,0.241624871
1885,days,0.241624871
1885,people,0.241339961
1885,nothing,0.241054093
1885,good,0.240575398
1885,placed,0.239927203
1885,without,0.239706881
1885,convinced,0.23950068
1885,convinced,0.23950068
1885,convinced,0.23950068
1885,nation,0.239324654
1885,convinced,0.239231277
1885,country,0.239053414
1885,near,0.238510113
1885,go,0.238510113
1885,old,0.238402397
1885,old,0.238402397
1885,without,0.237869411
1885,men,0.237542563
1885,men,0.237542563
1885,irish,0.23719805
1885,ireland,0.236986151
1885,contend,0.236819686
1885,contend,0.236819686
1885,contend,0.236819686
1885,irish,0.23654997
1885,night,0.236210866
1885,heart,0.236210866
1885,irish,0.236110487
1885,country,0.235428598
1885,irish,0.235330568
1885,strong,0.235231109
1885,determined,0.234486489
1885,determined,0.234486489
1885,determined,0.234486489
1885,party,0.234418822
1885,irishmen,0.234037735
1885,strong,0.233983989
1885,whole,0.233814102
1885,whole,0.233814102
1885,self,0.233525955
1885,feel,0.233155938
1885,duty,0.233155938
1885,nothing,0.232676246
1885,nothing,0.232676246
1885,nothing,0.232676246
1885,nothing,0.232676246
1885,nothing,0.232676246
1885,time,0.232584475
1885,people,0.231510033
1885,without,0.231375857
1885,without,0.231375857
1885,without,0.231375857
1885,without,0.231375857
1885,without,0.231375857
1885,determined,0.231225208
1885,irish,0.231126076
1885,look,0.231093986
1885,policy,0.230991873
1885,ireland,0.230945448
1885,contend,0.230889263
1885,nothing,0.230751642
1885,contend,0.230442623
1885,old,0.230120565
1885,irish,0.229984197
1885,TRUE,0.229936989
1885,men,0.229905922
1885,men,0.229905922
1885,constitution,0.229625317
1885,constitution,0.229625317
1885,years,0.229495017
1885,without,0.229462009
1885,party,0.229036561
1885,irishmen,0.228716648
1885,determined,0.228614493
1885,country,0.228232485
1885,determined,0.228172254
1885,TRUE,0.228090707
1885,strong,0.227735567
1885,existed,0.227660119
1885,existed,0.227660119
1885,five,0.227216031
1885,land,0.226946905
1885,english,0.226917334
1885,future,0.226885954
1885,future,0.226885954
1885,night,0.22666724
1885,heart,0.22666724
1885,act,0.226381106
1885,impossible,0.226148725
1885,longer,0.226148725
1885,impossible,0.226148725
1885,longer,0.226148725
1885,impossible,0.226148725
1885,longer,0.226148725
1885,whole,0.225691662
1885,convinced,0.224955404
1885,convinced,0.224955404
1885,felt,0.224943992
1885,irishmen,0.224904612
1885,years,0.224904612
1885,gone,0.224273149
1885,gone,0.224273149
1885,gone,0.224273149
1885,determined,0.223681493
1885,england,0.223322589
1885,order,0.22327917
1885,two,0.223059193
1885,parliamentary,0.222468366
1885,parliamentary,0.222468366
1885,parliamentary,0.222468366
1885,back,0.222388788
1885,rights,0.222204402
