year,term,score
1880,opinion,0.707106781
1880,gave,0.707106781
1880,per,0.707106781
1880,five,0.707106781
1880,east,0.707106781
1880,west,0.707106781
1880,system,0.705107421
1880,left,0.705061114
1880,make,0.704929002
1880,west,0.704845817
1880,ought,0.704095332
1880,words,0.703709754
1880,already,0.703550203
1880,irish,0.703539625
1880,want,0.703171421
1880,system,0.702107179
1880,england,0.702083656
1880,proposed,0.701892499
1880,money,0.700338992
1880,amendment,0.700136593
1880,information,0.700136593
1880,notice,0.700075198
1880,proposed,0.698978003
1880,question,0.697365729
1880,funds,0.695042663
1880,thing,0.693688679
1880,land,0.693337253
1880,long,0.693005609
1880,information,0.692378344
1880,parliament,0.692314591
1880,duty,0.691983401
1880,prevent,0.691924357
1880,committee,0.691021702
1880,circumstances,0.690701546
1880,home,0.68913021
1880,words,0.6881413
1880,position,0.687958625
1880,business,0.68743633
1880,possible,0.687268988
1880,right,0.687176378
1880,wanted,0.686957044
1880,bill,0.686619331
1880,asked,0.686078683
1880,proposed,0.684957672
1880,tenant,0.68481853
1880,tenant,0.68481853
1880,state,0.68390304
1880,system,0.681680689
1880,given,0.681680689
1880,landlords,0.681455122
1880,country,0.681391889
1880,country,0.681391889
1880,tenants,0.681064155
1880,wished,0.680761713
1880,explained,0.679805176
1880,law,0.679371488
1880,irish,0.67815706
1880,nothing,0.677673787
1880,country,0.676371574
1880,year,0.675804813
1880,lord,0.675198708
1880,landlords,0.674598744
1880,america,0.674122355
1880,act,0.674110345
1880,land,0.674067369
1880,first,0.672747596
1880,perhaps,0.672738378
1880,force,0.672676187
1880,five,0.672610415
1880,appeared,0.672576048
1880,people,0.6719946
1880,words,0.669375643
1880,people,0.669000493
1880,people,0.669000493
1880,wished,0.66865866
1880,parnell,0.668544141
1880,land,0.668485521
1880,land,0.668485521
1880,system,0.666624753
1880,irish,0.664816683
1880,irish,0.664816683
1880,matter,0.664036757
1880,settlement,0.663020076
1880,discussion,0.662559943
1880,necessary,0.661949249
1880,parnell,0.661732441
1880,country,0.661059615
1880,farmers,0.660279342
1880,day,0.660234844
1880,explain,0.659943672
1880,given,0.659653379
1880,place,0.658252232
1880,found,0.658093102
1880,public,0.658017482
1880,found,0.657924134
1880,landlords,0.655887987
1880,action,0.655785712
1880,two,0.655624651
1880,tenants,0.655594051
1880,man,0.655461854
1880,order,0.654844262
1880,order,0.654844262
1880,several,0.654573496
1880,took,0.653425704
1880,ireland,0.653217874
1880,tenants,0.652538561
1880,english,0.652400623
1880,late,0.652075018
1880,land,0.651543361
1880,land,0.651543361
1880,land,0.651543361
1880,wished,0.650688059
1880,america,0.650619541
1880,right,0.650234403
1880,rent,0.649965096
1880,amendment,0.649687199
1880,committee,0.648875122
1880,ireland,0.648743545
1880,work,0.648265616
1880,per,0.647471941
1880,per,0.646372951
1880,america,0.646163136
1880,parnell,0.645787425
1880,power,0.643006325
1880,gave,0.643006325
1880,state,0.642662513
1880,tenants,0.642588514
1880,county,0.642559044
1880,stand,0.642197377
1880,general,0.640677892
1880,every,0.640434079
1880,landlords,0.640053062
1880,system,0.639911598
1880,matter,0.639758508
1880,england,0.639600291
1880,government,0.639491313
1880,clause,0.636358495
1880,farmers,0.636350446
1880,asked,0.636285845
1880,hands,0.635808204
1880,within,0.635550477
1880,gentlemen,0.634764893
1880,power,0.634764893
1880,men,0.634662412
1880,ireland,0.634343121
1880,ireland,0.634343121
1880,point,0.634288813
1880,bill,0.633504209
1880,obtain,0.633190448
1880,clause,0.632582473
1880,order,0.632338605
1880,land,0.63213235
1880,government,0.63206354
1880,two,0.631257889
1880,forward,0.630515858
1880,wished,0.629524028
1880,first,0.629280682
1880,money,0.628690878
1880,even,0.628578909
1880,stand,0.627782554
1880,far,0.627385458
1880,information,0.627088687
1880,stand,0.627075845
1880,therefore,0.627043488
1880,believed,0.626005026
1880,day,0.625879019
1880,landlords,0.625568792
1880,relief,0.625462743
1880,even,0.624073408
1880,america,0.624045642
1880,system,0.623084655
1880,opposition,0.621651753
1880,state,0.621636372
1880,meath,0.621369556
1880,every,0.621312408
1880,bill,0.620979806
1880,reason,0.620679846
1880,ireland,0.620578967
1880,get,0.620453962
1880,act,0.619457733
1880,leave,0.619219939
1880,per,0.617731106
1880,wished,0.617636479
1880,explained,0.617621051
1880,character,0.617024673
1880,relief,0.616721072
1880,already,0.615886065
1880,landlords,0.615471141
1880,landlords,0.615471141
1880,two,0.615331371
1880,stand,0.615312645
1880,bill,0.614912316
1880,thing,0.614677648
1880,go,0.614181611
1880,go,0.613735779
1880,new,0.613598445
1880,time,0.612454415
1880,question,0.61197835
1880,long,0.611030362
1880,rent,0.610896609
1880,information,0.610606143
1880,words,0.610578227
1880,therefore,0.610377476
1880,pay,0.60929903
1880,people,0.609103174
1880,gave,0.608870415
1880,taken,0.60851589
1880,country,0.607582697
1880,land,0.607197351
1880,position,0.607118357
1880,next,0.606883939
1880,go,0.606548943
1880,local,0.6059997
1880,position,0.605809932
1880,funds,0.605795907
1880,chairman,0.604762821
1880,asked,0.604287841
1880,state,0.604207121
1880,things,0.604181956
1880,subject,0.604023463
1880,english,0.603808893
1880,funds,0.603573737
1880,system,0.60203246
1880,people,0.601728478
1880,government,0.60144679
1880,already,0.601092286
1880,duty,0.600280893
1880,information,0.600086649
1880,large,0.599965293
1880,landlords,0.599683908
1880,clause,0.599310083
1880,land question,0.599212104
1880,perhaps,0.598887461
1880,reference,0.598844415
1880,left,0.598423444
1880,irish,0.598226693
1880,irish,0.598226693
1880,tenant,0.598018958
1880,parnell,0.597519949
1880,every,0.597416764
1880,ireland,0.597224925
1880,opinion,0.596636974
1880,two,0.596234209
1880,opposition,0.595928859
1880,system,0.594669582
1880,prevent,0.594633028
1880,question,0.594391087
1880,public,0.59437365
1880,rent,0.594160962
1880,ireland,0.594107105
1880,next,0.593722553
1880,tenant,0.59320167
1880,imperial,0.592834534
1880,men,0.592381263
1880,english,0.592214292
1880,money,0.591853859
1880,proposed,0.591776103
1880,government,0.591223987
1880,motion,0.590876161
1880,liverpool,0.590659908
1880,proposed,0.589902887
1880,asked,0.589891192
1880,per,0.589720675
1880,clause,0.589613962
1880,committee,0.589526478
1880,law,0.588505267
1880,legislature,0.588297474
1880,reason,0.587326065
1880,system,0.587237598
1880,believed,0.58695963
1880,legislature,0.586816874
1880,new,0.586659486
1880,people,0.586445767
1880,people,0.586445767
1880,people,0.586445767
1880,prime minister,0.585110576
1880,second,0.584743496
1880,parnell,0.584255992
1880,question,0.584158085
1880,law,0.584078026
1880,system,0.583312958
1880,although,0.582797939
1880,america,0.581789034
1880,clause,0.581495993
1880,irish,0.580382683
1880,state,0.580214708
1880,two,0.580210059
1880,prime,0.580173695
1880,impossible,0.579891836
1880,meath,0.579662929
1880,taken,0.579206502
1880,law,0.578988566
1880,english,0.578828501
1880,man,0.578794343
1880,number,0.578618774
1880,meath,0.578504555
1880,position,0.577898606
1880,clause,0.577873605
1880,english,0.577676229
1880,year,0.577490333
1880,get,0.577238242
1880,tenant,0.577216313
1880,power,0.577196596
1880,large,0.577087326
1880,legislature,0.577070601
1880,state,0.576809922
1880,new,0.576750656
1880,money,0.576314138
1880,wanted,0.575027007
1880,circumstances,0.574520226
1880,tenants,0.573825083
1880,counties,0.573805802
1880,get,0.573585995
1880,stand,0.573488807
1880,statement,0.573482507
1880,bill,0.573271211
1880,land,0.57278013
1880,subject,0.572401399
1880,late,0.571963787
1880,amendment,0.571410504
1880,money,0.571312318
1880,parnell,0.571050946
1880,rents,0.570050171
1880,land,0.56915805
1880,parnell,0.569014117
1880,parnell,0.569014117
1880,take,0.568652141
1880,legislature,0.568344912
1880,every,0.567927858
1880,money,0.56755309
1880,irish people,0.56755309
1880,years,0.5673322
1880,gentlemen,0.567162486
1880,position,0.567057913
1880,minister,0.566607534
1880,bill,0.566348845
1880,tenants,0.566267047
1880,character,0.566255053
1880,late,0.56616848
1880,leave,0.565558706
1880,catholic,0.565367178
1880,appeared,0.565367178
1880,asked,0.56526086
1880,land question,0.565076042
1880,land,0.564354663
1880,circumstances,0.564171499
1880,pay,0.56413711
1880,therefore,0.56405995
1880,first,0.564058031
1880,public,0.564055448
1880,landlords,0.563902889
1880,fact,0.563593333
1880,business,0.563369433
1880,irish,0.56306334
1880,far,0.562850445
1880,office,0.562392701
1880,second,0.561222891
1880,clause,0.560883963
1880,statement,0.5604871
1880,position,0.560432944
1880,whole,0.559918168
1880,cannot,0.559918168
1880,tenants,0.559715208
1880,bill,0.558804607
1880,parnell,0.558143145
1880,parnell,0.558143145
1880,law,0.558088408
1880,left,0.557280583
1880,england,0.557030108
1880,information,0.55676142
1880,year,0.55642766
1880,english,0.556248764
1880,money,0.55612757
1880,system,0.555865545
1880,clause,0.555049817
1880,landlords,0.554926606
1880,two,0.554760551
1880,committee,0.554198766
1880,consideration,0.553833193
1880,taken,0.553774583
1880,parnell,0.55342772
1880,money,0.552775169
1880,tenants,0.552620516
1880,take,0.551778174
1880,asked,0.551259378
1880,gentlemen,0.550789363
1880,law,0.550018843
1880,back,0.549794552
1880,proceedings,0.549146295
1880,landlords,0.549074651
1880,america,0.549047587
1880,pay,0.548998736
1880,pay,0.548871493
1880,left,0.548731283
1880,men,0.547572526
1880,place,0.547361621
1880,land,0.54656709
1880,land,0.54653595
1880,late,0.54642712
1880,make,0.545533929
1880,people,0.545398573
1880,given,0.54521971
1880,bill,0.545073371
1880,english,0.543498437
1880,tenant,0.543125237
1880,new,0.542898113
1880,anything,0.542101716
1880,funds,0.541579019
1880,england,0.541291423
1880,go,0.541112021
1880,proposed,0.54096301
1880,number,0.540861627
1880,act,0.540083721
1880,general,0.539442742
1880,scarcely,0.53835377
1880,given,0.538341985
1880,already,0.536689164
1880,landlords,0.536064994
1880,year,0.535621602
1880,taken,0.535555428
1880,taken,0.535525675
1880,people,0.535449763
1880,office,0.53462585
1880,landlords,0.534304504
1880,scarcely,0.534186617
1880,ireland,0.533543953
1880,ireland,0.533543953
1880,stand,0.533421898
1880,west,0.533092059
1880,america,0.532544757
1880,irish,0.532130686
1880,motion,0.532068405
1880,constitution,0.531895591
1880,ireland,0.531743659
1880,england,0.531627378
1880,gave,0.531234598
1880,within,0.531146209
1880,rents,0.530998232
1880,counties,0.53079475
1880,wished,0.530620895
1880,action,0.529984093
1880,landlords,0.529545748
1880,find,0.529381719
1880,irish people,0.529276482
1880,man,0.52906304
1880,amendment,0.528962017
1880,five,0.528535416
1880,committee,0.528314695
1880,land,0.528174214
1880,question,0.527470423
1880,counties,0.527405553
1880,proposed,0.527355648
1880,committee,0.527258984
1880,without,0.527227845
1880,land question,0.527058275
1880,take,0.526920752
1880,hands,0.52690197
1880,large,0.5267365
1880,ireland,0.526149628
1880,impossible,0.52614629
1880,get,0.526136311
1880,another,0.525732857
1880,business,0.525712811
1880,already,0.525322626
1880,money,0.525253537
1880,farmers,0.525232612
1880,state,0.52509895
1880,fact,0.524524987
1880,five,0.524388843
1880,man,0.524231347
1880,government,0.524194868
1880,purpose,0.524159582
1880,bill,0.523993443
1880,statement,0.523978232
1880,business,0.5235247
1880,always,0.523419118
1880,man,0.522311293
1880,land,0.522040878
1880,opinion,0.521909218
1880,west,0.521878929
1880,forward,0.521747325
1880,years,0.521528928
1880,read,0.521130199
1880,opinion,0.521066047
1880,irish,0.520675723
1880,land question,0.520488786
1880,information,0.520311224
1880,pay,0.520241662
1880,time,0.520131485
1880,found,0.519600974
1880,late,0.519600974
1880,gentlemen,0.519517827
1880,gentlemen,0.519411861
1880,parnell,0.518585553
1880,government,0.518432004
1880,government,0.518376786
1880,government,0.518376786
1880,work,0.518016057
1880,county,0.518016057
1880,new,0.517843164
1880,second,0.517596959
1880,duty,0.517594421
1880,clause,0.517318769
1880,prevent,0.517318769
1880,irish landlords,0.517127815
1880,america,0.516756413
1880,years,0.516647037
1880,separate,0.516637686
1880,forward,0.516130055
1880,ireland,0.516093617
1880,ireland,0.516093617
1880,taken,0.515917476
1880,time,0.51565869
1880,without,0.514650284
1880,go,0.514066396
1880,pay,0.513990083
1880,point,0.51372797
1880,right,0.513615056
1880,bill,0.513217455
1880,forward,0.512960365
1880,gentlemen,0.512908399
1880,bill,0.512766568
1880,stand,0.512756435
1880,necessary,0.512445374
1880,time,0.511987272
1880,ireland,0.511772899
1880,discussion,0.511755389
1880,get,0.511739448
1880,order,0.511320293
1880,parnell,0.511161814
1880,find,0.511139751
1880,possible,0.511034654
1880,subject,0.510398531
1880,question,0.509493034
1880,land,0.508923029
1880,land question,0.508774548
1880,proposed,0.508731993
1880,possible,0.5081736
1880,point,0.508107579
1880,another,0.508107579
1880,large,0.507804194
1880,relief,0.507655694
1880,asked,0.507474752
1880,read,0.507116985
1880,perhaps,0.507080642
1880,pay,0.506419967
1880,reason,0.506133254
1880,new,0.505993111
1880,question,0.505646065
1880,ireland,0.505418233
1880,purchase,0.504999898
1880,first,0.504834055
1880,land,0.504153014
1880,landlords,0.50333094
1880,america,0.503279973
1880,obtain,0.50319807
1880,purpose,0.503046557
1880,imperial,0.502336027
1880,government,0.500725469
1880,country,0.500079496
1880,within,0.499856092
1880,question,0.499682842
1880,wished,0.499442732
1880,money,0.499226946
1880,subject,0.499000961
1880,amendment,0.498889669
1880,whole,0.498889669
1880,rents,0.498651862
1880,law,0.498277005
1880,right,0.497618785
1880,got,0.496510337
1880,people,0.496365504
1880,act,0.496248873
1880,stand,0.496063277
1880,year,0.496025414
1880,tenants,0.495472863
1880,separate,0.495400131
1880,public,0.495368896
1880,result,0.495163269
1880,relief,0.494843874
1880,wished,0.494767951
1880,land,0.494526266
1880,first,0.494430902
1880,right,0.494034506
1880,system,0.493492133
1880,opinion,0.493201182
1880,another,0.493201182
1880,right,0.49310568
1880,government,0.492899614
1880,time,0.492889057
1880,proposed,0.492774597
1880,case,0.492068719
1880,people,0.491957981
1880,position,0.491589293
1880,case,0.491566585
1880,seen,0.491552988
1880,left,0.491451428
1880,right,0.491041434
1880,pay,0.4909993
1880,committee,0.490658399
1880,rents,0.490355192
1880,right,0.490292144
1880,information,0.490115517
1880,wished,0.490113932
1880,order,0.490028087
1880,state,0.490012525
1880,government,0.489858487
1880,english,0.48949851
1880,pay,0.489289497
1880,twenty,0.489036857
1880,make,0.488731061
1880,work,0.488489954
1880,first,0.488271422
1880,first,0.488253468
1880,land,0.487570614
1880,landlords,0.487269366
1880,without,0.487109015
1880,order,0.486876737
1880,therefore,0.486503617
1880,money,0.486342428
1880,ought,0.486271418
1880,franchise,0.486021739
1880,necessary,0.485878112
1880,found,0.485874622
1880,impossible,0.485874622
1880,system,0.485324601
1880,land,0.485132372
1880,system,0.485046781
1880,england,0.484590476
1880,make,0.484133829
1880,farmers,0.483138373
1880,given,0.482637377
1880,people,0.482510834
1880,forward,0.482452835
1880,chief secretary,0.481974158
1880,per,0.481382541
1880,five,0.481382541
1880,local,0.481377302
1880,ireland,0.48121992
1880,ireland,0.48121992
1880,ireland,0.48121992
1880,notice,0.481181868
1880,without,0.480762314
1880,landlords,0.480458505
1880,proposed,0.479979053
1880,explained,0.479796873
1880,irish,0.479452242
1880,parnell,0.479252739
1880,land,0.479069347
1880,therefore,0.478423762
1880,times,0.478334809
1880,twenty,0.477313136
1880,clause,0.476570061
1880,government,0.475970192
1880,land,0.47586762
1880,rent,0.475475286
1880,another,0.475338362
1880,question,0.474953534
1880,five,0.4745805
1880,english,0.47453586
1880,ireland,0.474375713
1880,land,0.47433992
1880,chief,0.474218865
1880,parnell,0.474183567
1880,found,0.473817543
1880,rents,0.473289449
1880,ireland,0.473197076
1880,irish,0.47272591
1880,already,0.472494133
1880,take,0.472365677
1880,discussion,0.472073822
1880,tenants,0.471847486
1880,government,0.471729836
1880,find,0.471609199
1880,even,0.471574734
1880,government,0.471114698
1880,money,0.471087326
1880,state,0.470843635
1880,left,0.470758246
1880,long,0.470673413
1880,parnell,0.470513729
1880,law,0.470268215
1880,england,0.469169805
1880,time,0.469073681
1880,people,0.469073261
1880,act,0.46841392
1880,ought,0.468377777
1880,land,0.468059062
1880,rents,0.467986698
1880,rights,0.467880489
1880,irish people,0.467794325
1880,day,0.467794325
1880,proceedings,0.467521755
1880,case,0.467437207
1880,left,0.467324243
1880,work,0.466515172
1880,government,0.466441818
1880,settlement,0.466441405
1880,proposed,0.466160106
1880,new,0.466136514
1880,people,0.465746571
1880,act,0.46537902
1880,government,0.464976215
1880,make,0.464801795
1880,prime minister,0.464587517
1880,people,0.464512152
1880,proposed,0.464424557
1880,america,0.46435728
1880,cannot,0.46390961
1880,men,0.463857668
1880,ireland,0.463839189
1880,impossible,0.463710517
1880,government,0.463461036
1880,take,0.463371499
1880,find,0.463214651
1880,public,0.463137467
1880,leaving,0.463134216
1880,take,0.463112323
1880,reference,0.462867206
1880,information,0.46257316
1880,amendment,0.46257316
1880,secretary,0.462531288
1880,perhaps,0.462372743
1880,government,0.462291303
1880,prevent,0.461588837
1880,taken,0.460975642
1880,committee,0.460975349
1880,go,0.460924093
1880,years,0.460846294
1880,things,0.460672156
1880,prime,0.460667552
1880,within,0.460163176
1880,ireland,0.460011492
1880,words,0.459685997
1880,opinion,0.459435221
1880,wanted,0.459106224
1880,division,0.458672275
1880,found,0.458629556
1880,right,0.458093834
1880,government,0.458039888
1880,time,0.457868773
1880,addressed,0.457204153
1880,circumstances,0.456873673
1880,bill,0.456397673
1880,things,0.455969254
1880,money,0.455669432
1880,farmers,0.455212339
1880,discussion,0.455036256
1880,parliament,0.454788144
1880,imperial,0.454769943
1880,back,0.454121505
1880,tenant,0.454035836
1880,government,0.453854274
1880,english,0.453601453
1880,government,0.453573015
1880,land,0.453475977
1880,right,0.453317842
1880,take,0.453005957
1880,bill,0.45287064
1880,proposed,0.452404511
1880,committee,0.452365059
1880,government,0.452224039
1880,five,0.452197184
1880,money,0.452112039
1880,bill,0.452034258
1880,landlords,0.451841527
1880,question,0.451609158
1880,england,0.451515432
1880,landlords,0.450787698
1880,business,0.450515871
1880,ought,0.450229345
1880,minister,0.449895795
1880,parnell,0.449203182
1880,work,0.448765995
1880,land,0.448562999
1880,government,0.448517891
1880,take,0.448489329
1880,ireland,0.448466638
1880,reference,0.447853479
1880,words,0.447394206
1880,money,0.447359639
1880,found,0.447340337
1880,evening,0.447147302
1880,matter,0.44706547
1880,reference,0.447005099
1880,time,0.44685204
1880,obtain,0.446829659
1880,resolution,0.446590899
1880,bill,0.446342825
1880,five,0.44593812
1880,gave,0.445785007
1880,voted,0.445468889
1880,next,0.445468889
1880,land,0.445361529
1880,left,0.445223729
1880,landlords,0.445150333
1880,government,0.445143756
1880,right,0.445051745
1880,day,0.445040842
1880,chief secretary,0.444683323
1880,subject,0.444405217
1880,man,0.44430396
1880,parnell,0.444297608
1880,land question,0.443572693
1880,land question,0.442757352
1880,night,0.44264712
1880,impossible,0.442289467
1880,right,0.441852004
1880,system,0.441773299
1880,money,0.441664825
1880,question,0.441622561
1880,relief,0.441536913
1880,america,0.441229888
1880,land,0.441052904
1880,people,0.440621223
1880,without,0.440092435
1880,america,0.439768156
1880,pay,0.439731344
1880,public,0.439670041
1880,ireland,0.439374119
1880,years,0.43888982
1880,day,0.43887529
1880,people,0.438621545
1880,possible,0.438454518
1880,second,0.438454518
1880,money,0.438355964
1880,people,0.438350104
1880,notice,0.43827979
1880,money,0.437836384
1880,country,0.437836344
1880,time,0.437749963
1880,chief,0.437528066
1880,right,0.437457396
1880,landlords,0.437430376
1880,prime minister,0.437359293
1880,men,0.437306889
1880,chief secretary,0.437194174
1880,two,0.436783762
1880,given,0.436498488
1880,bill,0.435677564
1880,land,0.435404532
1880,position,0.43537048
1880,tenants,0.435190242
1880,case,0.434869754
1880,funds,0.434251331
1880,state,0.433925213
1880,prime minister,0.433886747
1880,prime,0.433669067
1880,get,0.433577758
1880,tenants,0.433304572
1880,men,0.433137973
1880,irish,0.432845263
1880,pay,0.432734287
1880,already,0.43254782
1880,committee,0.432493948
1880,body,0.432398352
1880,even,0.432251723
1880,time,0.431760155
1880,nothing,0.431704777
1880,law,0.431159343
1880,ireland,0.431083939
1880,hands,0.430988935
1880,took,0.430843571
1880,order,0.430789207
1880,years,0.430501133
1880,prime,0.430225821
1880,statement,0.430200881
1880,chief,0.430159422
1880,necessary,0.430015782
1880,amendment,0.42976454
1880,next,0.42944599
1880,read,0.428997945
1880,take,0.428647051
1880,time,0.428410468
1880,funds,0.428321874
1880,tenants,0.428030608
1880,tenant,0.427791967
1880,long,0.427539991
1880,possible,0.427199851
1880,people,0.426936364
1880,without,0.426903384
1880,secretary,0.426744768
1880,believed,0.426401019
1880,home,0.426162661
1880,first,0.425993788
1880,matter,0.425536114
1880,office,0.424960259
1880,attempted,0.424960259
1880,first,0.424913351
1880,land,0.424769696
1880,motion,0.424714665
1880,new,0.424495498
1880,parnell,0.424405314
1880,land question,0.424345952
1880,parliament,0.42427549
1880,even,0.42414497
1880,every,0.424056858
1880,time,0.423825805
1880,minister,0.423528613
1880,point,0.423204675
1880,proposed,0.423138959
1880,ireland,0.423046607
1880,bill,0.42276382
1880,wished,0.422533135
1880,far,0.422161827
1880,men,0.422060596
1880,measure,0.421261427
1880,chief secretary,0.421261427
1880,two,0.421123115
1880,gave,0.420658869
1880,minister,0.42016588
1880,secretary,0.419557731
1880,power,0.419388183
1880,evening,0.418821104
1880,point,0.418426318
1880,tenants,0.418197816
1880,circumstances,0.417582649
1880,money,0.417190249
1880,land,0.417181997
1880,reference,0.41708112
1880,ireland,0.416823687
1880,parnell,0.416035733
1880,already,0.414972635
1880,chief,0.414483043
1880,bill,0.414345772
1880,want,0.413599937
1880,irish landlords,0.413236954
1880,second,0.413163076
1880,money,0.412916443
1880,vote,0.412424767
1880,lord,0.412083088
1880,night,0.412053888
1880,land,0.412026847
1880,action,0.411934818
1880,rent,0.411578327
1880,men,0.411472743
1880,time,0.411063282
1880,amendment,0.411013936
1880,force,0.410417424
1880,take,0.410396468
1880,forward,0.409896682
1880,parnell,0.409753535
