year,term,score
1875,prosperity,0.4875316978961336
1875,justice,0.4875316978961336
1875,favour,1.0
1875,measure,0.8765920700888421
1875,ireland,0.4812341869166803
1875,proud,0.520319056316145
1875,county,0.520319056316145
1875,wish,0.49616467714997803
1875,gentlemen,0.46082184455298003
1875,trust,0.5262659118412016
1875,ability,0.5150513943832905
1875,cause,0.4563781458636189
1875,government,0.41549642350755717
1875,ireland,0.2772146482570692
1875,parnell,1.0
1875,ability,0.8072211437683746
1875,parnell,0.590249121179589
1875,speech,0.4966419056452315
1875,able,0.4828918626492656
1875,success,0.47673778697198804
1875,meath,0.4556522110550386
1875,people,0.29200070475583056
1875,peace,0.5990780820289668
1875,given,0.5930626177297833
1875,bill,0.5379425462667842
1875,government,0.6304608591432361
1875,confidence,0.41412153607559504
1875,ability,0.39076117895862583
1875,respect,0.38310523323684254
1875,england,0.29550763326968216
1875,ireland,0.21031827883358786
1875,free,0.5720323982889206
1875,england,0.41345840506403386
1875,hoped,0.29795756508148824
1875,longer,0.2897083028177228
1875,strong,0.27336602446700775
1875,nation,0.27336602446700775
1875,opportunity,0.2631418415007858
1875,day,0.2406736662818488
1875,irish,0.17563580814220808
1875,ireland,0.14713301846079507
1875,free,0.5720323982889206
1875,england,0.41345840506403386
1875,hoped,0.29795756508148824
1875,longer,0.2897083028177228
1875,strong,0.27336602446700775
1875,nation,0.27336602446700775
1875,opportunity,0.2631418415007858
1875,day,0.2406736662818488
1875,irish,0.17563580814220808
1875,ireland,0.14713301846079507
1875,parnell,1.0
1875,abuse,0.864324563144788
1875,war,0.3736605031230145
1875,power,0.336631665103607
1875,wish,1.0
1875,war,0.816378813051746
1875,parnell,0.5775167820940118
1875,war,0.6885034818036775
1875,question,0.537344647199517
1875,parnell,0.487056142215905
1875,wish,0.9381797283624709
1875,question,0.2496370240423981
1875,right,0.23979189627044412
1875,minister,0.582096519661768
1875,spirit,0.582096519661768
1875,war,0.5677387458993035
1875,question,0.7409268759382647
1875,parnell,0.6715857089846117
1875,matter,1.0
1875,question,0.7409268759382647
1875,parnell,0.6715857089846117
1875,matter,1.0
1875,prisoners,0.7146755496694471
1875,offences,0.4451815575346515
1875,effect,0.4089972260712297
1875,political,0.35181459407155746
1875,englishmen,0.49414841916078767
1875,prisoners,0.42552713734869774
1875,political,0.41894998971773
1875,system,0.4128268117644486
1875,irish,0.2912836158993424
1875,people,0.2905346588936498
1875,ireland,0.2440130978344942
1875,speech,0.48621803417499865
1875,wrong,0.46673167721783226
1875,nation,0.4460886602769495
1875,prisoners,0.4186980271254839
1875,england,0.3373482610995043
1875,ireland,0.24009703186652256
1875,englishmen,0.5724421232776946
1875,prisoners,0.49294837051154805
1875,political,0.48532912858140853
1875,irish,0.33743508042503434
1875,ireland,0.2826749422150737
1875,party,1.0
1875,perhaps,0.753709814704028
1875,matter,0.6572073608982326
1875,man,0.6672076788681377
1875,justice,0.3931079208671523
1875,desire,0.36977911836946203
1875,matter,0.3669520587058915
1875,every,0.3590399226274262
1875,magnificent,0.7402316742631597
1875,meeting,0.67235189329514
1875,honest,0.5487201271407253
1875,knew,0.518624018362016
1875,true,0.5064787218612341
1875,man,0.4164308513433079
1875,control,0.8430839942394021
1875,wrong,0.37718027767151446
1875,england,0.2726215446785023
1875,country,0.26948452677302714
1875,control,0.5312708634200739
1875,wrong,0.4753616321807846
1875,system,0.4137122650906181
1875,irish people,0.38812546594139197
1875,irish,0.2919083767898824
1875,people,0.2911578133806014
1875,coercion,0.5953348724667242
1875,measure,0.5712330453529004
1875,government,0.47002761291119155
1875,ireland,0.31359725863420324
1875,landlords,0.7302340593534206
1875,man,0.6831970569024907
1875,control,0.8430839942394021
1875,wrong,0.37718027767151446
1875,england,0.2726215446785023
1875,country,0.26948452677302714
1875,fair,0.8847570078846797
1875,ireland,0.46605261183577634
1875,honest,0.8093248062386406
1875,county,0.2582698102553654
1875,knew,0.25497836535764495
1875,true,0.24900720370891535
1875,meath,0.24370095914641005
1875,men,0.22352771524307494
1875,man,0.20473571219351333
1875,control,0.8430839942394021
1875,wrong,0.37718027767151446
1875,england,0.2726215446785023
1875,country,0.26948452677302714
1875,control,0.5312708634200739
1875,wrong,0.4753616321807846
1875,system,0.4137122650906181
1875,irish people,0.38812546594139197
1875,irish,0.2919083767898824
1875,people,0.2911578133806014
1875,offences,0.5242649155399401
1875,still,0.4690929676471518
1875,political,0.4143119707565308
1875,men,0.41123206334657625
1875,suffering,0.4053786711229943
1875,given,1.0
1875,stand,0.43867496438981607
1875,fought,0.4257156889783283
1875,convinced,0.4199667387310872
1875,united,0.40490502222765384
1875,noble,0.3922975629656522
1875,men,0.3634733982025494
1875,succeed,1.0
1875,stand,0.6644062669387498
1875,cause,0.5318187363989197
1875,english,0.5251029842493479
1875,join,0.7601292281130362
1875,years,0.6497719265775336
1875,given,1.0
1875,honest,0.8613021081468671
1875,meath,0.38902826452163247
1875,man,0.32682669399094244
1875,control,0.8430839942394021
1875,wrong,0.37718027767151446
1875,england,0.2726215446785023
1875,country,0.26948452677302714
1875,join,0.5660812465727256
1875,hoped,0.5573708970943089
1875,meath,0.5113690140762505
1875,people,0.32770632705768404
1875,parnell,1.0
1875,noble,0.8785477696833695
1875,ireland,0.47765449478087957
1875,noble,1.0
1875,peace,0.5526353158539496
1875,time,0.5106852191742769
1875,england,0.4179226674575447
1875,country,0.4131136898968595
1875,ireland,0.2974433354992138
1875,men,1.0
1875,constitution,0.745117827854729
1875,good,0.6669328471540822
1875,system,0.8177813370953965
1875,people,0.5755290476582964
1875,people,0.4879289592143038
1875,succeeded,0.41494072476009597
1875,succeed,0.40897555121962514
1875,accepted,0.36976852403774235
1875,system,0.34665426384416353
1875,irish people,0.3252147906362308
1875,irish,0.24459338531787742
1875,found,0.7919353234448603
1875,question,0.6106049815390344
1875,favour,0.5675359127308265
1875,prisoners,0.48872347441093045
1875,political,0.4811695344625926
1875,english,0.45555266701617325
1875,meath,0.7204512428173763
1875,meeting,0.6935055924236645
1875,irish party,0.7171932642962694
1875,party,0.5492315530897656
1875,irish,0.42892717649813866
1875,future,0.871008755784925
1875,ireland,0.4912674906260306
1875,county,1.0
1875,constitution,0.745117827854729
1875,good,0.6669328471540822
1875,six,0.48142393146007817
1875,months,0.4749226859071192
1875,strength,0.4436327811135618
1875,like,0.42061643809331956
1875,far,0.4110367479379735
1875,another,0.7229128480032417
1875,meath,0.6909392261203888
1875,meath,0.5884597485794187
1875,taken,0.5769304152239799
1875,meeting,0.5664507218561323
1875,speech,0.6696475954078965
1875,meeting,0.5914006625876904
1875,parnell,0.4492408644093535
1875,success,1.0
1875,matter,1.0
1875,meeting,1.0
1875,greatest,0.5135638908150196
1875,possible,0.502107906321133
1875,meath,0.49684914180510514
1875,respect,0.487114679257644
1875,want,0.6010058932493519
1875,confidence,0.5753747203175332
1875,trust,0.5547394410883988
1875,convinced,0.4488569294768845
1875,solution,0.4488569294768845
1875,circumstances,0.4235371688424309
1875,day,0.3728855604155175
1875,irish people,0.3618142242582626
1875,irish,0.27211974521318405
1875,people,0.2714200629157935
1875,powers,0.6344277503256395
1875,back,0.5636103087657851
1875,like,0.529003638427643
1875,allow,0.4211683009245968
1875,minister,0.41548075951981234
1875,war,0.40523266741421343
1875,fair,0.40057992848870155
1875,english,0.3429964592562825
1875,government,0.3162650741212949
1875,people,0.25123776972897693
1875,ireland,0.2110085823083771
1875,powers,0.6021096891914034
1875,like,0.502055933321486
1875,day,0.47093005668673
1875,england,0.40451037527801015
1875,go,0.6670325039258316
1875,like,0.5827812403152567
1875,country,0.464148321814317
1875,poor,0.7191272965162475
1875,abuse,0.4686420343388918
1875,go,0.42113642155585623
1875,country,0.293043835449692
1875,england,0.4109838395330187
1875,powers,0.30587268832578657
1875,go,0.291916485637009
1875,look,0.291916485637009
1875,war,0.28087131884611294
1875,nation,0.27172991758609444
1875,back,0.27172991758609444
1875,opportunity,0.26156692677473287
1875,like,0.25504521978575606
1875,irish people,0.23213015662328074
1875,government,0.21920687944590939
1875,right,0.21056184874617728
1875,irish,0.17458462061882615
1875,people,0.17413572350425646
1875,without,0.4742804961267388
1875,true,0.4742804961267388
1875,strong,0.4641737672201456
1875,irish people,0.3965287673967359
1875,irish,0.2982284827936351
1875,people,0.2974616689417962
1875,powers,0.6344277503256395
1875,back,0.5636103087657851
1875,like,0.529003638427643
1875,strong,0.565672629337824
1875,irish people,0.48323599113479365
1875,england,0.4277819520008093
1875,irish,0.36344081014232693
1875,people,0.3625063204352068
1875,address,0.8304389629000153
1875,parnell,0.5571096201803978
