year,term,score
1875,days,0.695734823
1875,days,0.695734823
1875,england,0.692198237
1875,rule,0.690594631
1875,work,0.68725221
1875,lord,0.686855878
1875,appeared,0.678462961
1875,appeared,0.677267449
1875,english,0.675497189
1875,late,0.671294176
1875,yet,0.670835714
1875,cork,0.663323783
1875,evening,0.662411731
1875,discussion,0.662367523
1875,england,0.661819683
1875,england,0.661819683
1875,reason,0.657428315
1875,meath,0.656873047
1875,notice,0.655519002
1875,years,0.653298926
1875,meeting,0.653206892
1875,committee,0.650619782
1875,committee,0.650619782
1875,large,0.649171175
1875,days,0.648953016
1875,days,0.648953016
1875,forward,0.647508088
1875,forward,0.647508088
1875,right,0.647468711
1875,meath,0.643031569
1875,meath,0.643031569
1875,chairman,0.641982588
1875,circumstances,0.641134041
1875,therefore,0.638521232
1875,large,0.638091704
1875,money,0.634698131
1875,resolution,0.634299084
1875,took,0.634243894
1875,rule,0.633956147
1875,new,0.632639034
1875,commons,0.631346037
1875,motion,0.629971324
1875,dublin,0.628505553
1875,dublin,0.628505553
1875,education,0.627081731
1875,england,0.626304294
1875,parnell,0.62488264
1875,found,0.623438906
1875,rev,0.621331315
1875,city,0.620891685
1875,city,0.620891685
1875,committee,0.620373758
1875,long,0.618739052
1875,take,0.617709613
1875,without,0.616537402
1875,committee,0.616351844
1875,days,0.614373862
1875,lynch,0.613302712
1875,ireland,0.613209092
1875,tenants,0.610748872
1875,every,0.609702939
1875,rule,0.609546013
1875,rule,0.609546013
1875,half,0.609036217
1875,john,0.607400885
1875,county,0.606021768
1875,proceedings,0.605306897
1875,rule,0.603357716
1875,thing,0.602631671
1875,two,0.602334767
1875,government,0.601137187
1875,chairman,0.600788707
1875,ireland,0.599858879
1875,parliament,0.599323166
1875,parliament,0.599323166
1875,discussion,0.595936438
1875,first,0.594052099
1875,chairman,0.592430749
1875,leaving,0.591581246
1875,years,0.591276077
1875,parnell,0.591169748
1875,home,0.59045049
1875,given,0.590361014
1875,referred,0.590322793
1875,long,0.589204566
1875,believed,0.589156864
1875,national,0.588638119
1875,national,0.588638119
1875,government,0.58705503
1875,county,0.585300785
1875,first,0.584158747
1875,first,0.584158747
1875,going,0.583883985
1875,going,0.583883985
1875,believed,0.582616264
1875,take,0.57836891
1875,time,0.577442308
1875,future,0.574982844
1875,candidate,0.574094218
1875,lord,0.570784605
1875,public,0.569765606
1875,public,0.569765606
1875,rights,0.568388891
1875,rights,0.568388891
1875,resolution,0.568250106
1875,motion,0.567873912
1875,home,0.567715517
1875,home,0.567715517
1875,find,0.565835253
1875,man,0.565454886
1875,day,0.564964059
1875,time,0.56474476
1875,irish people,0.563590268
1875,home,0.561951896
1875,tenants,0.561112526
1875,make,0.559783151
1875,purpose,0.559092709
1875,purpose,0.559092709
1875,state,0.558607014
1875,parnell,0.558507114
1875,resolution,0.557857329
1875,fact,0.556321537
1875,protestants,0.556236025
1875,evening,0.556136645
1875,catholic,0.556136645
1875,without,0.556073652
1875,man,0.555947784
1875,several,0.555703258
1875,irish people,0.554816775
1875,believed,0.554591626
1875,things,0.554196812
1875,reason,0.553310718
1875,reason,0.553310718
1875,rule,0.552392797
1875,man,0.551601061
1875,man,0.551601061
1875,power,0.551274881
1875,england,0.549113713
1875,system,0.548486913
1875,irish people,0.547687084
1875,subject,0.546003447
1875,country,0.544391229
1875,ireland,0.543907652
1875,ireland,0.543907652
1875,asked,0.543760801
1875,gave,0.542453129
1875,year,0.54070091
1875,notice,0.54070091
1875,new,0.54070091
1875,time,0.540586345
1875,days,0.54033337
1875,paid,0.536425746
1875,effect,0.536391364
1875,two,0.534201307
1875,matter,0.532834582
1875,meeting,0.532636027
1875,meeting,0.530954675
1875,parnell,0.530803419
1875,militia,0.529927557
1875,several,0.529795348
1875,home,0.529628784
1875,meath,0.529628784
1875,used,0.528470078
1875,people,0.528096497
1875,forward,0.527438979
1875,parnell,0.527079509
1875,parnell,0.527079509
1875,reference,0.524632321
1875,reference,0.524632321
1875,wished,0.522635645
1875,government,0.521955759
1875,several,0.521235352
1875,proceedings,0.520976309
1875,time,0.520831771
1875,attend,0.519746338
1875,long,0.518958463
1875,militia,0.517457857
1875,attend,0.517351455
1875,matter,0.517335398
1875,questions,0.516835427
1875,matter,0.51659071
1875,matter,0.51659071
1875,proceedings,0.516191658
1875,time,0.515302763
1875,large,0.515131572
1875,back,0.514772352
1875,home,0.514484478
1875,day,0.514150856
1875,time,0.51338427
1875,irish people,0.513370091
1875,meath,0.513315731
1875,long,0.512957672
1875,matter,0.512386755
1875,meeting,0.512295209
1875,time,0.511757189
1875,two,0.511739734
1875,two,0.511739734
1875,commons,0.51171233
1875,evening,0.509901661
1875,took,0.509892964
1875,people,0.508104599
1875,statement,0.507680985
1875,believed,0.507253346
1875,place,0.506593277
1875,took,0.506593277
1875,men,0.50571428
1875,attend,0.505177682
1875,rents,0.504190085
1875,majority,0.50354998
1875,motion,0.50354998
1875,duty,0.503298543
1875,took,0.501940719
1875,man,0.501766185
1875,act,0.499467539
1875,mind,0.49860182
1875,protestants,0.498587533
1875,militia,0.498467017
1875,fact,0.498422059
1875,bill,0.49581435
1875,men,0.494986426
1875,militia,0.493521994
1875,bill,0.492059159
1875,left,0.490221651
1875,resolution,0.490176172
1875,men,0.489995118
1875,men,0.489995118
1875,bill,0.48937903
1875,bill,0.48937903
1875,vote,0.487820905
1875,vote,0.487820905
1875,notice,0.487719487
1875,occasion,0.48606779
1875,resolution,0.485329669
1875,stand,0.482792866
1875,reason,0.482601728
1875,england,0.481319468
1875,occasion,0.481261908
1875,government,0.480960071
1875,county,0.480891571
1875,long,0.480644055
1875,take,0.480573026
1875,election,0.480070758
1875,take,0.479881257
1875,take,0.479881257
1875,duty,0.479833837
1875,england,0.479255436
1875,act,0.479184071
1875,militia,0.478404076
1875,years,0.4774428
1875,resolution,0.476912589
1875,john,0.476527683
1875,power,0.475988079
1875,day,0.47541932
1875,rights,0.475065518
1875,act,0.474486463
1875,irish,0.471534157
1875,therefore,0.47122192
1875,make,0.470628926
1875,always,0.469699487
1875,always,0.469699487
1875,england,0.469308888
1875,parliament,0.469264776
1875,represented,0.469095876
1875,necessary,0.468941548
1875,bill,0.468254081
1875,votes,0.467555109
1875,attend,0.467050715
1875,day,0.466370963
1875,appeared,0.465606596
1875,appeared,0.465606596
1875,take,0.465180481
1875,left,0.46401529
1875,things,0.463852309
1875,find,0.463354463
1875,meath,0.462773064
1875,home,0.462773064
1875,irishman,0.461704144
1875,irishman,0.461704144
1875,nothing,0.461670675
1875,time,0.461054352
1875,motion,0.460568462
1875,irish people,0.459963728
1875,people,0.459689463
1875,lord,0.459076269
1875,power,0.458782247
1875,right,0.456985281
1875,right,0.456985281
1875,wished,0.456378298
1875,able,0.455653638
1875,catholic,0.455318499
1875,public,0.454829377
1875,another,0.454536351
1875,taken,0.452720858
1875,able,0.452710011
1875,ireland,0.452194358
1875,ireland,0.452194358
1875,bill,0.452068878
1875,notice,0.451874866
1875,people,0.451843897
1875,intended,0.451302696
1875,county,0.450523935
1875,right,0.450340372
1875,right,0.450340372
1875,militia,0.449867872
1875,irish people,0.44951984
1875,gave,0.449290536
1875,make,0.448687338
1875,parnell,0.447997378
1875,allowed,0.447784488
1875,militia,0.446983563
1875,believed,0.446630712
1875,commons,0.446389372
1875,commons,0.446389372
1875,landlords,0.445947998
1875,landlords,0.445947998
1875,referred,0.445299588
1875,poll,0.444447648
1875,people,0.443971847
1875,take,0.44349291
1875,stand,0.442887304
1875,rule,0.44270931
1875,rule,0.44270931
1875,people,0.442691126
1875,believed,0.442499603
1875,believed,0.442499603
1875,candidate,0.441938698
1875,parnell,0.439808095
1875,subject,0.439642954
1875,commons,0.438690509
1875,commons,0.438690509
1875,rule,0.437750014
1875,votes,0.437421283
1875,meath,0.435912472
1875,allowed,0.435885607
1875,reason,0.435461186
1875,meath,0.43504156
1875,tenants,0.434421328
1875,ireland,0.432922604
1875,subject,0.432571914
1875,john,0.431591791
1875,yet,0.431223008
1875,yet,0.431223008
1875,take,0.429398052
1875,proposed,0.428986392
1875,home,0.428801414
1875,matter,0.428185038
1875,forward,0.426764135
1875,evening,0.426407753
1875,first,0.4263137
1875,years,0.42585146
1875,resolution,0.425720649
1875,ireland,0.423402941
1875,left,0.422868328
1875,half,0.421620799
1875,half,0.421620799
1875,people,0.421431285
1875,two,0.420626562
1875,bill,0.420273954
1875,another,0.419826424
1875,government,0.419730072
1875,england,0.419648185
1875,meeting,0.419424772
1875,parnell,0.418364363
1875,right,0.417433255
1875,vote,0.417052198
1875,men,0.416980741
1875,consideration,0.416516451
1875,system,0.416268854
1875,time,0.415366535
1875,motion,0.414981197
1875,people,0.414870802
1875,rights,0.414443863
1875,rights,0.414443863
1875,attend,0.413936314
1875,home,0.412328093
1875,home,0.412328093
1875,county,0.411426016
1875,land,0.411275203
1875,allowed,0.411208105
1875,without,0.410376477
1875,parnell,0.410226343
1875,nothing,0.409578707
1875,nothing,0.409578707
1875,people,0.409539491
1875,taken,0.409481622
1875,taken,0.409481622
1875,two,0.408508801
1875,home,0.407709132
1875,intended,0.407301941
1875,men,0.407168787
1875,majority,0.406953923
1875,motion,0.40552521
1875,irish,0.405397126
1875,years,0.404964952
1875,found,0.404679062
1875,education,0.404178484
1875,allowed,0.404126749
1875,proposed,0.403985539
1875,people,0.403899905
1875,half,0.403888628
1875,take,0.402348249
1875,taken,0.401952223
1875,motion,0.401774306
1875,motion,0.401774306
1875,irish,0.401306909
1875,irish landlords,0.400369203
1875,dublin,0.399823846
1875,right,0.39905135
1875,parnell,0.39875299
1875,forward,0.398030286
1875,country,0.397955153
1875,questions,0.397314494
1875,rights,0.397013533
1875,parnell,0.396736685
1875,parnell,0.396736685
1875,parliament,0.394272246
1875,office,0.39315545
1875,office,0.39315545
1875,always,0.392777858
1875,meath,0.39262622
1875,get,0.390192575
1875,get,0.390192575
1875,question,0.389963243
1875,position,0.387885589
1875,parliament,0.38710569
1875,parliament,0.38710569
1875,paid,0.386681922
1875,west,0.384606716
1875,west,0.384606716
1875,prime minister,0.384558441
1875,discussion,0.384558441
1875,people,0.383878554
1875,first,0.383464431
1875,far,0.382566551
1875,rents,0.38196714
1875,rents,0.38196714
1875,several,0.380887724
1875,allowed,0.380887724
1875,man,0.378498472
1875,believed,0.378283785
1875,act,0.377950491
1875,men,0.376438785
1875,irish,0.376293436
1875,right,0.376075652
1875,prime,0.375922356
1875,minister,0.375922356
1875,election,0.375693844
1875,take,0.37567554
1875,year,0.375343343
1875,year,0.375343343
1875,effect,0.375259473
1875,chairman,0.375113223
1875,able,0.374579716
1875,able,0.374579716
1875,meeting,0.374403592
1875,taken,0.374403592
1875,tenant,0.372275385
1875,tenant,0.372275385
1875,intended,0.372083622
1875,protestants,0.371725663
1875,county,0.370952032
1875,without,0.370750453
1875,irish,0.370435621
1875,english,0.370250209
1875,several,0.36918298
1875,minister,0.368562836
1875,opinion,0.367765758
1875,proceedings,0.366400765
1875,two,0.366217702
1875,office,0.365892863
1875,east,0.365892863
1875,office,0.365892863
1875,east,0.365892863
1875,irish,0.365675326
1875,government,0.364776407
1875,evening,0.36429117
1875,without,0.363980435
1875,without,0.363980435
1875,parnell,0.363899127
1875,get,0.363135443
1875,get,0.363135443
1875,parliament,0.362640302
1875,able,0.362034483
1875,parnell,0.360893165
1875,men,0.36018742
1875,irish,0.359072729
1875,parnell,0.358627013
1875,another,0.358495457
1875,time,0.358210393
1875,west,0.357936924
1875,west,0.357936924
1875,chief secretary,0.357282616
1875,chief secretary,0.357282616
1875,notice,0.35702589
1875,question,0.356569353
1875,rents,0.355480384
1875,rents,0.355480384
1875,dublin,0.355152726
1875,motion,0.354984013
1875,able,0.354793812
1875,parnell,0.35376975
1875,majority,0.353521077
1875,far,0.353521077
1875,committee,0.353279102
1875,irish,0.352960539
1875,militia,0.352665808
1875,found,0.351544903
1875,chief,0.351132192
1875,chief,0.351132192
1875,time,0.350829263
1875,militia,0.350685106
1875,parnell,0.350610293
1875,every,0.350532759
1875,education,0.348864647
1875,without,0.348672454
1875,able,0.348605227
1875,able,0.348605227
1875,rev,0.348331541
1875,parnell,0.348325008
1875,parnell,0.347823605
1875,parnell,0.347823605
1875,tenant,0.346460685
1875,tenant,0.346460685
1875,rev,0.346375182
1875,every,0.346088905
1875,time,0.345996332
1875,parnell,0.344931419
1875,dublin,0.344373847
1875,people,0.343943315
1875,ireland,0.34343303
1875,irish,0.342762831
1875,irish landlords,0.342671738
1875,ireland,0.342339386
1875,ireland,0.342339386
1875,without,0.340483832
1875,secretary,0.340159972
1875,secretary,0.340159972
1875,force,0.339024254
1875,john,0.338906562
1875,duty,0.338812623
1875,john,0.338609349
1875,new,0.338210005
1875,new,0.337620178
1875,question,0.337197256
1875,people,0.336133773
1875,time,0.335645035
1875,national,0.335135064
1875,national,0.335135064
1875,first,0.334477861
1875,votes,0.334427693
1875,men,0.333629043
1875,time,0.332631231
1875,government,0.332531675
1875,given,0.332241513
1875,evening,0.332157985
1875,parnell,0.330760533
1875,parnell,0.330332188
1875,parnell,0.330082084
1875,question,0.328940317
1875,years,0.32823151
1875,years,0.32823151
1875,get,0.327351148
1875,get,0.327351148
1875,right,0.327009669
1875,proposed,0.326794606
1875,right,0.326538949
1875,right,0.326538949
1875,county,0.326340285
1875,ireland,0.32625532
1875,pay,0.325513087
1875,first,0.325339139
1875,landlords,0.325165418
1875,landlords,0.325165418
1875,rev,0.324971069
1875,irish,0.324042868
1875,country,0.3238229
1875,leaving,0.323077734
1875,government,0.321841696
1875,large,0.321508275
1875,attend,0.321206573
1875,parnell,0.320572804
1875,county,0.318948943
1875,church,0.317503723
1875,parnell,0.31557318
1875,referred,0.31442037
1875,rule,0.314178054
1875,time,0.31332442
1875,proceedings,0.312928901
1875,appeared,0.312469031
1875,irish,0.312060699
1875,landlords,0.311489885
1875,time,0.311486868
1875,ireland,0.311410437
1875,case,0.310645925
1875,law,0.310565904
1875,parnell,0.309837111
1875,parnell,0.309837111
1875,parnell,0.309237858
1875,back,0.308613178
1875,catholic,0.308178618
1875,meath,0.307792247
1875,prime minister,0.307592312
1875,late,0.307521061
1875,irish,0.307104898
1875,home,0.306332218
1875,meath,0.306063572
1875,system,0.305139958
1875,question,0.30500307
1875,night,0.302987815
1875,right,0.301778214
1875,ireland,0.301032372
1875,people,0.300845095
1875,minister,0.300684666
1875,prime,0.300684666
1875,country,0.300132317
1875,irish,0.300131806
1875,ireland,0.299741461
1875,rule,0.299512748
1875,asked,0.298297738
1875,ireland,0.297690423
1875,notice,0.296436869
1875,irish,0.296383539
1875,time,0.296372481
1875,time,0.296372481
1875,country,0.296327411
1875,country,0.295277374
1875,question,0.294152129
1875,question,0.294152129
1875,government,0.293684898
1875,parnell,0.293012229
1875,home,0.292617378
1875,rights,0.291741749
1875,found,0.291703605
1875,vote,0.291633737
1875,attend,0.290917244
1875,parnell,0.29017413
1875,time,0.290138468
1875,state,0.289931745
1875,circumstances,0.289931745
1875,people,0.289562404
1875,people,0.289562404
1875,parnell,0.289008207
1875,state,0.288556439
1875,circumstances,0.288556439
1875,reference,0.288556439
1875,meath,0.287150498
1875,opinion,0.287023599
1875,able,0.286958021
1875,subject,0.286792715
1875,irish,0.286325547
1875,country,0.286315711
1875,government,0.286091834
1875,irish,0.284475819
1875,ireland,0.283371107
1875,question,0.2829983
1875,time,0.282211202
1875,found,0.282125115
1875,tenants,0.279950195
1875,two,0.279465854
1875,home,0.278958489
1875,chief secretary,0.277499911
1875,men,0.275941368
1875,militia,0.275773308
1875,question,0.275266121
1875,meeting,0.274803507
1875,question,0.273501263
1875,chief,0.272722903
1875,parnell,0.272233394
1875,irish,0.27204972
1875,irish,0.27204972
1875,bill,0.270536371
1875,bill,0.270536371
1875,irish people,0.270072565
1875,left,0.26956279
1875,future,0.267690471
1875,irish,0.267047369
1875,landlords,0.266600877
1875,government,0.265161621
1875,bill,0.265153575
1875,bill,0.265153575
1875,secretary,0.264200825
1875,secretary,0.262947575
1875,secretary,0.262716975
1875,parnell,0.262023737
1875,parnell,0.262023737
1875,irish,0.260962283
1875,meath,0.260072609
1875,committee,0.259298624
1875,ireland,0.259183398
1875,men,0.258889684
1875,given,0.256098891
1875,john,0.255839815
1875,right,0.255631355
1875,rev,0.255549147
1875,right,0.255063778
1875,secretary,0.254313328
1875,question,0.253647886
1875,lord,0.252436586
1875,irish,0.251242988
1875,people,0.249942747
1875,allowed,0.247733562
1875,bill,0.246767025
1875,bill,0.246767025
1875,state,0.244981172
1875,make,0.243171993
1875,people,0.242356989
1875,man,0.242216887
1875,country,0.240926962
1875,meath,0.240683628
1875,church,0.23989324
1875,rev,0.236262242
1875,ireland,0.234906971
1875,reason,0.234576698
1875,men,0.23447675
1875,irish,0.233932102
1875,catholic,0.232847559
1875,allowed,0.2324222
1875,future,0.2324222
1875,meath,0.231249514
1875,john,0.230965173
1875,right,0.230195771
1875,irish,0.228438174
1875,always,0.22810853
1875,years,0.227755133
1875,parnell,0.226172085
1875,believed,0.226120827
1875,meath,0.225807993
1875,right,0.223946379
1875,right,0.223946379
1875,secretary,0.223239534
1875,irish,0.222946826
1875,people,0.219917149
1875,parnell,0.219307766
1875,parnell,0.218925301
1875,fact,0.218758173
1875,subject,0.216689218
1875,church,0.216569042
1875,question,0.215789913
1875,ireland,0.213551843
1875,ireland,0.213551843
1875,right,0.21211717
1875,catholic,0.210208395
1875,meath,0.208765724
1875,right,0.20841726
1875,right,0.20841726
1875,secretary,0.20659654
1875,parnell,0.206013623
1875,asked,0.203468655
1875,reference,0.201959509
1875,irish,0.200219995
1875,first,0.199436003
1875,ireland,0.198942832
1875,ireland,0.198370049
1875,given,0.19762728
1875,state,0.196651512
1875,subject,0.195621088
1875,parnell,0.192220534
1875,parnell,0.191308726
1875,parnell,0.191140952
1875,day,0.189181152
1875,make,0.186896076
1875,parnell,0.185174167
1875,irish,0.180319887
1875,secretary,0.179199044
1875,first,0.177657369
1875,country,0.174807268
1875,right,0.173842651
1875,right,0.17370434
1875,right,0.163552665
1875,ireland,0.159784595
1875,question,0.150314085
1875,parnell,0.150310269
1875,people,0.147968698
1875,allowed,0.147780753
1875,future,0.147780753
1875,referred,0.146667057
1875,fact,0.13909277
1875,notice,0.138278328
1875,circumstances,0.135243895
1875,parnell,0.13389622
1875,allowed,0.133845236
1875,referred,0.132836559
1875,parnell,0.130377095
1875,fact,0.125976517
1875,another,0.125976517
1875,given,0.125657137
1875,secretary,0.123241243
1875,circumstances,0.122490586
1875,subject,0.121848754
1875,proposed,0.121223173
1875,day,0.114740377
1875,given,0.113807846
1875,question,0.1006591
1875,parnell,0.089664737
1875,parnell,0.081209479
1875,right,0.07623996
1875,lynch,0.059623123
