year,term,score
1885,stand,0.682044406
1885,given,0.681680689
1885,night,0.680961667
1885,two,0.676112165
1885,cannot,0.675475629
1885,question,0.674503071
1885,people,0.6719946
1885,people,0.669000493
1885,farmers,0.66880379
1885,farmers,0.66880379
1885,gave,0.667458244
1885,times,0.665068104
1885,things,0.664577202
1885,new,0.664425921
1885,day,0.663068201
1885,night,0.661755719
1885,control,0.661527586
1885,want,0.661527586
1885,two,0.657561287
1885,another,0.657370377
1885,time,0.657027934
1885,time,0.657027934
1885,time,0.657027934
1885,time,0.657027934
1885,time,0.657027934
1885,parliament,0.656884389
1885,return,0.655809735
1885,return,0.655809735
1885,constitution,0.653416678
1885,hands,0.650362297
1885,long,0.650030965
1885,back,0.649351279
1885,place,0.648398932
1885,men,0.646776886
1885,consideration,0.644672935
1885,wanted,0.643361565
1885,taken,0.642986832
1885,number,0.642213804
1885,even,0.640761054
1885,perhaps,0.640554075
1885,liverpool,0.638103034
1885,day,0.636896347
1885,necessary,0.636868902
1885,result,0.636677058
1885,fact,0.633825498
1885,late,0.63195534
1885,settlement,0.631410039
1885,power,0.631148553
1885,division,0.629766213
1885,constitution,0.626487906
1885,stand,0.626333831
1885,liverpool,0.625944847
1885,whole,0.625705458
1885,large,0.625441766
1885,public,0.624951174
1885,took,0.622665446
1885,impossible,0.622350595
1885,new,0.617305506
1885,place,0.616725427
1885,cannot,0.614315998
1885,land question,0.610971885
1885,government,0.610892685
1885,make,0.607079907
1885,stand,0.606549213
1885,settlement,0.606389197
1885,order,0.605092111
1885,impossible,0.604376136
1885,speech,0.602763988
1885,home rule,0.602563325
1885,anything,0.600523862
1885,ireland,0.599102397
1885,five,0.598272135
1885,proceedings,0.598032699
1885,lord,0.597785092
1885,opinion,0.59324542
1885,position,0.592069668
1885,rule,0.590295951
1885,perhaps,0.588856404
1885,asked,0.58843409
1885,wanted,0.586528817
1885,country,0.586275713
1885,work,0.584948302
1885,fact,0.583776698
1885,got,0.583283436
1885,country,0.582743395
1885,man,0.582200597
1885,consideration,0.581206623
1885,anything,0.579266243
1885,parnell,0.578806517
1885,people,0.578016136
1885,twenty,0.577909506
1885,anything,0.577318199
1885,system,0.574581415
1885,english,0.572237673
1885,irish,0.567178381
1885,ireland,0.564427718
1885,farmers,0.564174078
1885,public,0.563988635
1885,evening,0.563440493
1885,evening,0.563440493
1885,evening,0.563440493
1885,evening,0.563440493
1885,right,0.562847277
1885,position,0.561606955
1885,rent,0.561126106
1885,time,0.560628599
1885,return,0.560421678
1885,ireland,0.558897113
1885,act,0.556357623
1885,scarcely,0.556235015
1885,chief,0.556080042
1885,party,0.554243739
1885,possible,0.551355922
1885,england,0.550877682
1885,make,0.549963633
1885,parnell,0.548465805
1885,addressed,0.54821474
1885,parnell,0.543226259
1885,asked,0.540942905
1885,parliament,0.540173637
1885,year,0.540106079
1885,circumstances,0.539821669
1885,english,0.539336689
1885,rent,0.538765161
1885,home,0.537092291
1885,irish landlords,0.537081153
1885,purchase,0.535595296
1885,irish people,0.535463219
1885,new,0.535008078
1885,liverpool,0.53432336
1885,years,0.532073034
1885,thing,0.531345788
1885,second,0.531345788
1885,another,0.531208243
1885,evening,0.531179708
1885,tenant,0.530190238
1885,city,0.528988471
1885,make,0.525928365
1885,make,0.525928365
1885,make,0.525928365
1885,make,0.525928365
1885,pay,0.525224714
1885,get,0.525189323
1885,number,0.525189323
1885,position,0.52512596
1885,constitution,0.524618846
1885,asked,0.52179436
1885,parliament,0.520393394
1885,voice,0.519525341
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,attempted,0.518230273
1885,fact,0.518018883
1885,day,0.517105226
1885,cannot,0.514426131
1885,liverpool,0.513961759
1885,impossible,0.513895273
1885,back,0.513751113
1885,consideration,0.511548301
1885,act,0.510969597
1885,lord,0.510844658
1885,right,0.510005472
1885,land,0.508923029
1885,land,0.508820089
1885,england,0.507586715
1885,country,0.504708862
1885,return,0.503976099
1885,taken,0.503618687
1885,nothing,0.503171355
1885,meeting,0.50208309
1885,opposition,0.501572538
1885,opposition,0.501572538
1885,general,0.501128076
1885,obtain,0.500982721
1885,attempted,0.500146936
1885,go,0.499434702
1885,even,0.498681359
1885,appeared,0.497808843
1885,order,0.497387607
1885,system,0.497148643
1885,make,0.495815404
1885,ireland,0.494939198
1885,irishman,0.494787895
1885,circumstances,0.493700828
1885,circumstances,0.493700828
1885,circumstances,0.493700828
1885,circumstances,0.493700828
1885,purpose,0.493679257
1885,go,0.493392135
1885,ireland,0.492271156
1885,words,0.491391759
1885,go,0.490450586
1885,times,0.490316651
1885,right,0.490292144
1885,right,0.490292144
1885,liverpool,0.488625864
1885,although,0.487997873
1885,although,0.487997873
1885,appeared,0.487203289
1885,meeting,0.48447469
1885,public,0.483893278
1885,country,0.482809995
1885,english,0.48174284
1885,lord,0.481693644
1885,parliament,0.481598889
1885,parliament,0.479717374
1885,people,0.477767243
1885,years,0.477657146
1885,addressed,0.477531817
1885,affairs,0.477531817
1885,position,0.477394231
1885,every,0.476586321
1885,question,0.476497419
1885,country,0.476376391
1885,land,0.476067058
1885,question,0.474953534
1885,asked,0.472568803
1885,prevent,0.47123359
1885,ireland,0.471006205
1885,another,0.470950219
1885,two,0.468961693
1885,people,0.468818465
1885,circumstances,0.465433112
1885,possible,0.463148933
1885,first,0.462277943
1885,every,0.461758016
1885,rights,0.460454472
1885,rights,0.460454472
1885,act,0.460016127
1885,minister,0.459712774
1885,minister,0.459712774
1885,land,0.459276891
1885,settlement,0.458586104
1885,country,0.457303984
1885,make,0.452990685
1885,public,0.452352372
1885,england,0.452142575
1885,prevent,0.451931878
1885,ireland,0.451771077
1885,settlement,0.448816169
1885,country,0.448683851
1885,settlement,0.448538358
1885,parliament,0.446634636
1885,men,0.445755191
1885,parliament,0.445685113
1885,far,0.445415208
1885,far,0.445415208
1885,far,0.445415208
1885,far,0.445415208
1885,far,0.445415208
1885,far,0.445415208
1885,far,0.445415208
1885,far,0.445415208
1885,position,0.444916189
1885,man,0.443972248
1885,make,0.443065537
1885,therefore,0.443040455
1885,parliament,0.442519685
1885,far,0.441746451
1885,position,0.441746451
1885,asked,0.440146864
1885,notice,0.439973405
1885,go,0.439613407
1885,people,0.439529501
1885,possible,0.439276423
1885,lord,0.438973747
1885,meeting,0.437348056
1885,thing,0.43656867
1885,duty,0.434638323
1885,years,0.433606657
1885,speech,0.433237499
1885,speech,0.433237499
1885,land,0.433105974
1885,every,0.431659921
1885,subject,0.430432675
1885,settlement,0.430432675
1885,far,0.42987271
1885,every,0.42840897
1885,division,0.427483145
1885,night,0.426989679
1885,question,0.423754679
1885,liverpool,0.423570283
1885,irish,0.421070323
1885,liverpool,0.420855209
1885,long,0.419657411
1885,opinion,0.419253379
1885,land,0.416530728
1885,english,0.415043208
1885,english,0.415043208
1885,people,0.413565465
1885,two,0.413141876
1885,people,0.411800535
1885,landlords,0.411256399
1885,wanted,0.411209535
1885,ireland,0.409834273
1885,parnell,0.407865994
1885,farmers,0.406900516
1885,prime minister,0.406822853
1885,gave,0.404418852
1885,question,0.404197101
1885,prime,0.403390278
1885,time,0.402732738
1885,time,0.402732738
1885,time,0.402732738
1885,time,0.402732738
1885,opposition,0.40260482
1885,opposition,0.40260482
1885,opposition,0.40260482
1885,man,0.4025713
1885,man,0.4025713
1885,man,0.4025713
1885,man,0.4025713
1885,man,0.4025713
1885,man,0.4025713
1885,man,0.4025713
1885,man,0.4025713
1885,country,0.402297626
1885,years,0.401858221
1885,parliament,0.4017137
1885,two,0.400203527
1885,party,0.399207835
1885,party,0.399207835
1885,party,0.399207835
1885,return,0.398994928
1885,therefore,0.398926932
1885,pay,0.394796587
1885,minister,0.393957831
1885,stand,0.392503374
1885,forward,0.392133644
1885,perhaps,0.391834461
1885,go,0.391415785
1885,go,0.391415785
1885,go,0.391415785
1885,go,0.391415785
1885,go,0.391415785
1885,go,0.391415785
1885,go,0.391415785
1885,go,0.391415785
1885,duty,0.391361401
1885,new,0.390785547
1885,opposition,0.390710741
1885,man,0.388523815
1885,party,0.387414113
1885,take,0.386194183
1885,night,0.384474332
1885,meeting,0.384054108
1885,two,0.383811204
1885,tenant,0.382390276
1885,first,0.382176364
1885,irish,0.381624508
1885,settlement,0.380526038
1885,time,0.379673561
1885,resolution,0.378835091
1885,go,0.377757565
1885,irish,0.377130806
1885,irish people,0.376803096
1885,rights,0.375883067
1885,law,0.373472205
1885,make,0.373472205
1885,government,0.371757386
1885,left,0.371513373
1885,evening,0.370719776
1885,rights,0.36959996
1885,rights,0.36959996
1885,rights,0.36959996
1885,pay,0.368939516
1885,ireland,0.367619588
1885,perhaps,0.367452963
1885,parnell,0.366060371
1885,country,0.365305629
1885,people,0.365277762
1885,opposition,0.364649406
1885,country,0.364394999
1885,country,0.364394999
1885,country,0.364394999
1885,country,0.364394999
1885,country,0.364394999
1885,country,0.364394999
1885,country,0.364394999
1885,country,0.364394999
1885,although,0.363713381
1885,even,0.363477069
1885,years,0.361906489
1885,business,0.360711352
1885,imperial,0.360711352
1885,number,0.360243677
1885,rights,0.358680938
1885,government,0.356394264
1885,farmers,0.353995245
1885,purchase,0.353995245
1885,anything,0.353995245
1885,want,0.353703163
1885,ireland,0.353217365
1885,english,0.351989823
1885,english,0.351989823
1885,english,0.351989823
1885,purchase,0.35172904
1885,country,0.351679653
1885,nothing,0.351215481
1885,people,0.350460589
1885,subject,0.350312724
1885,ireland,0.350164364
1885,ireland,0.350164364
1885,irishman,0.349582173
1885,irishman,0.349582173
1885,land,0.349346649
1885,everything,0.349188894
1885,every,0.348592838
1885,every,0.348592838
1885,every,0.348592838
1885,even,0.347881819
1885,get,0.347117542
1885,return,0.347117542
1885,government,0.346179566
1885,number,0.344895367
1885,irish,0.342692692
1885,irish,0.34171488
1885,english,0.341591053
1885,five,0.34119899
1885,irish,0.341057569
1885,question,0.339879323
1885,back,0.339852687
1885,land question,0.339852687
1885,taken,0.339773538
1885,country,0.339164116
1885,opposition,0.339124441
1885,opposition,0.339124441
1885,opposition,0.339124441
1885,opposition,0.339124441
1885,opposition,0.339124441
1885,opposition,0.339124441
1885,question,0.338954969
1885,every,0.338294425
1885,day,0.338052722
1885,everything,0.335659234
1885,everything,0.335659234
1885,everything,0.335659234
1885,obtain,0.334555014
1885,times,0.334555014
1885,power,0.333729122
1885,parnell,0.333519427
1885,government,0.332704252
1885,tenant,0.33267183
1885,irish,0.332171677
1885,within,0.33192919
1885,question,0.331733713
1885,power,0.331562021
1885,question,0.331528374
1885,body,0.331027818
1885,tenant,0.330542133
1885,day,0.330115832
1885,act,0.329690242
1885,act,0.329690242
1885,act,0.329690242
1885,future,0.329410573
1885,man,0.32813993
1885,times,0.327285062
1885,obtain,0.327285062
1885,time,0.326565155
1885,question,0.326097788
1885,question,0.326097788
1885,parliament,0.325541441
1885,landlords,0.325541441
1885,home,0.324923386
1885,consideration,0.324888128
1885,consideration,0.324888128
1885,within,0.324716297
1885,purchase,0.323945275
1885,future,0.32225241
1885,necessary,0.322032996
1885,several,0.321106902
1885,everything,0.321031039
1885,everything,0.321031039
1885,everything,0.321031039
1885,everything,0.321031039
1885,everything,0.321031039
1885,pay,0.32096994
1885,act,0.319950265
1885,make,0.31891801
1885,parnell,0.317778505
1885,without,0.317249861
1885,irish,0.316220036
1885,measure,0.315484158
1885,times,0.314604086
1885,obtain,0.314604086
1885,times,0.314604086
1885,obtain,0.314604086
1885,times,0.314604086
1885,obtain,0.314604086
1885,irish,0.314596316
1885,character,0.31360054
1885,landlords,0.313338914
1885,gentlemen,0.312388958
1885,rights,0.312281375
1885,within,0.312134851
1885,within,0.312134851
1885,within,0.312134851
1885,future,0.30976643
1885,future,0.30976643
1885,future,0.30976643
1885,english,0.309338988
1885,time,0.308802765
1885,left,0.30865106
1885,affairs,0.307912122
1885,leave,0.307352714
1885,measure,0.306912986
1885,given,0.305630466
1885,rights,0.305495433
1885,county,0.305408552
1885,things,0.305222536
1885,result,0.304431964
1885,first,0.304215514
1885,consideration,0.304187639
1885,irish people,0.303500976
1885,every,0.302683515
1885,every,0.302683515
1885,even,0.302650168
1885,irish,0.302607912
1885,without,0.302240062
1885,question,0.301747425
1885,times,0.300893486
1885,obtain,0.300893486
1885,times,0.300893486
1885,obtain,0.300893486
1885,times,0.300893486
1885,obtain,0.300893486
1885,times,0.300893486
1885,obtain,0.300893486
1885,times,0.300893486
1885,obtain,0.300893486
1885,measure,0.300243701
1885,long,0.299902628
1885,necessary,0.299491122
1885,necessary,0.299491122
1885,necessary,0.299491122
1885,necessary,0.299491122
1885,necessary,0.299491122
1885,necessary,0.299491122
1885,things,0.298589985
1885,within,0.298531861
1885,within,0.298531861
1885,within,0.298531861
1885,within,0.298531861
1885,within,0.298531861
1885,right,0.297536751
1885,case,0.29662271
1885,future,0.296266657
1885,future,0.296266657
1885,future,0.296266657
1885,future,0.296266657
1885,future,0.296266657
1885,leave,0.295444037
1885,leave,0.295444037
1885,leave,0.295444037
1885,without,0.2950428
1885,without,0.2950428
1885,without,0.2950428
1885,without,0.2950428
1885,without,0.2950428
1885,without,0.2950428
1885,obtain,0.294595044
1885,rights,0.293658718
1885,rights,0.293658718
1885,rights,0.293658718
1885,two,0.293211166
1885,circumstances,0.293145575
1885,gentlemen,0.291996104
1885,gentlemen,0.291996104
1885,gentlemen,0.291996104
1885,gentlemen,0.291996104
1885,gentlemen,0.291996104
1885,attempted,0.291862705
1885,wanted,0.291715958
1885,right,0.291528718
1885,right,0.291528718
1885,right,0.291528718
1885,right,0.291528718
1885,right,0.291528718
1885,right,0.291528718
1885,right,0.291528718
1885,right,0.291528718
1885,people,0.291024187
1885,irish people,0.2908946
1885,irish people,0.2908946
1885,irish people,0.2908946
1885,irish people,0.2908946
1885,irish people,0.2908946
1885,irish people,0.2908946
1885,forward,0.290325661
1885,irish,0.290218675
1885,irish,0.290218675
1885,ireland,0.288857849
1885,farmers,0.2886591
1885,purchase,0.2886591
1885,measure,0.288610469
1885,measure,0.288610469
1885,measure,0.288610469
1885,purpose,0.288258266
1885,things,0.287020828
1885,things,0.287020828
1885,things,0.287020828
1885,england,0.285389023
1885,government,0.284634608
1885,franchise,0.28394652
1885,get,0.2830508
1885,return,0.2830508
1885,leave,0.28256844
1885,leave,0.28256844
1885,leave,0.28256844
1885,leave,0.28256844
1885,leave,0.28256844
1885,government,0.281683451
1885,government,0.281683451
1885,government,0.281683451
1885,right,0.281355998
1885,parliament,0.281313121
1885,question,0.281258395
1885,rights,0.280860927
1885,rights,0.280860927
1885,rights,0.280860927
1885,rights,0.280860927
1885,rights,0.280860927
1885,anything,0.277718562
1885,law,0.27726563
1885,ireland,0.276920605
1885,times,0.276451722
1885,obtain,0.276451722
1885,parliament,0.276205655
1885,measure,0.276032683
1885,measure,0.276032683
1885,measure,0.276032683
1885,measure,0.276032683
1885,measure,0.276032683
1885,circumstances,0.275664067
1885,circumstances,0.275664067
1885,circumstances,0.275664067
1885,new,0.274907903
1885,power,0.274907903
1885,ireland,0.274673719
1885,liverpool,0.274632361
1885,things,0.274512319
1885,things,0.274512319
1885,things,0.274512319
1885,things,0.274512319
1885,things,0.274512319
1885,within,0.274281934
1885,government,0.27336173
1885,years,0.272411377
1885,future,0.272200733
1885,tenant,0.271271302
1885,every,0.269094741
1885,ireland,0.26898372
1885,things,0.268766101
1885,irish,0.268547477
1885,consideration,0.267690594
1885,division,0.266835914
1885,year,0.266821097
1885,tenants,0.266400539
1885,duty,0.266031965
1885,take,0.26537495
1885,party,0.265210849
1885,years,0.263903001
1885,circumstances,0.263650492
1885,circumstances,0.263650492
1885,circumstances,0.263650492
1885,circumstances,0.263650492
1885,circumstances,0.263650492
1885,first,0.26276591
1885,ireland,0.262537207
1885,ireland,0.261861007
1885,pay,0.261729204
1885,rights,0.258046421
1885,position,0.257054091
1885,go,0.256688413
1885,left,0.255046595
1885,measure,0.253610378
1885,take,0.253084403
1885,things,0.252213514
1885,ireland,0.251783692
1885,far,0.250853905
1885,irish,0.249387657
1885,even,0.246790674
1885,dublin,0.246407339
1885,irish,0.246128639
1885,irish,0.246128639
1885,irish,0.246128639
1885,time,0.245809528
1885,go,0.244673654
1885,government,0.244586026
1885,government,0.244586026
1885,within,0.244115491
1885,man,0.243610966
1885,circumstances,0.242234
1885,several,0.24161994
1885,parnell,0.241273384
1885,land,0.240914897
1885,question,0.240134719
1885,question,0.240134719
1885,irish,0.239572912
1885,time,0.239131299
1885,irish,0.238857307
1885,far,0.236044548
1885,time,0.233934924
1885,english,0.233841902
1885,parnell,0.232769146
1885,people,0.230153344
1885,fact,0.229807567
1885,irish people,0.226879141
1885,man,0.226724595
1885,time,0.22487089
1885,time,0.22487089
1885,time,0.22487089
1885,people,0.224672687
1885,people,0.224672687
1885,people,0.224672687
1885,people,0.224672687
1885,people,0.224672687
1885,people,0.224672687
1885,things,0.22447423
1885,far,0.223264155
1885,irish,0.222924957
1885,land,0.222305266
1885,landlords,0.222273636
1885,ireland,0.221162897
1885,go,0.220441908
1885,act,0.219027337
1885,ireland,0.21886983
1885,ireland,0.21886983
1885,ireland,0.21886983
1885,country,0.218692742
1885,act,0.216593353
1885,irish,0.216305073
1885,time,0.215070906
1885,time,0.215070906
1885,time,0.215070906
1885,time,0.215070906
1885,time,0.215070906
1885,ireland,0.213040151
1885,ireland,0.2124038
1885,irish,0.208423603
1885,irish,0.207320512
1885,irish,0.207320512
1885,irish,0.207320512
1885,irish,0.207320512
1885,irish,0.207320512
1885,irish,0.207320512
1885,country,0.20522404
1885,men,0.204507921
1885,right,0.202916973
1885,tenants,0.202636225
1885,government,0.201525919
1885,people,0.200094099
1885,question,0.197858278
1885,time,0.197600564
1885,act,0.194333222
1885,country,0.193108478
1885,ireland,0.192349231
1885,ireland,0.190044895
1885,ireland,0.190044895
1885,ireland,0.188856976
1885,parliament,0.188680229
1885,ireland,0.185340636
1885,ireland,0.184926891
1885,ireland,0.18090839
1885,right,0.174961827
1885,ireland,0.17389892
1885,ireland,0.17389892
1885,ireland,0.17389892
1885,country,0.173261978
1885,irish,0.169955305
1885,time,0.166825799
1885,ireland,0.166320319
1885,ireland,0.166320319
1885,ireland,0.166320319
1885,ireland,0.166320319
1885,ireland,0.166320319
1885,ireland,0.164191255
1885,right,0.164186395
1885,irish,0.16169671
1885,ireland,0.156586919
1885,ireland,0.152810017
1885,ireland,0.151132711
1885,purchase,0.14513936
1885,rule,0.143690233
1885,number,0.142319476
1885,rents,0.142319476
1885,large,0.138602664
1885,tenant,0.136396681
1885,ireland,0.136003461
1885,future,0.135361728
1885,ireland,0.129011035
1885,make,0.12832298
1885,given,0.126116997
1885,position,0.12474624
1885,circumstances,0.120459678
1885,tenants,0.119357208
1885,years,0.108898351
1885,land,0.102886442
1885,ireland,0.075990346
