year,term,score
1885,future,0.518108579
1885,sometimes,0.517307951
1885,beyond,0.517307951
1885,sometimes,0.517307951
1885,beyond,0.517307951
1885,sometimes,0.517307951
1885,beyond,0.517307951
1885,irish party,0.515769208
1885,constitution,0.514879843
1885,cannot,0.514879843
1885,constitution,0.514879843
1885,cannot,0.514879843
1885,constitution,0.514879843
1885,cannot,0.514879843
1885,constitution,0.514879843
1885,cannot,0.514879843
1885,question,0.513017081
1885,coercion,0.512240331
1885,cause,0.511326853
1885,prosperity,0.508155889
1885,innocent,0.507371381
1885,strong,0.503902716
1885,place,0.502319849
1885,desire,0.502292831
1885,future,0.501692376
1885,still,0.500905333
1885,party,0.497260566
1885,party,0.495955617
1885,struggle,0.495657314
1885,far,0.494747278
1885,nothing,0.494030057
1885,parliament,0.49216037
1885,parliament,0.49216037
1885,parliament,0.49216037
1885,parliament,0.49216037
1885,victory,0.488963857
1885,act,0.486937089
1885,power,0.486721343
1885,strength,0.486302395
1885,danger,0.486165629
1885,day,0.481166064
1885,strong,0.480102807
1885,good,0.477951187
1885,question,0.477945453
1885,ireland,0.477654495
1885,far,0.477048913
1885,far,0.477048913
1885,far,0.477048913
1885,far,0.477048913
1885,admit,0.475067522
1885,years,0.474391575
1885,country,0.473728221
1885,honest,0.473493848
1885,address,0.47290411
1885,beyond,0.472509168
1885,sometimes,0.472509168
1885,used,0.470364733
1885,outrages,0.468652114
1885,parnell,0.466835551
1885,parnell,0.466835551
1885,parnell,0.466835551
1885,matter,0.465651871
1885,five,0.465432063
1885,doubt,0.465432063
1885,english,0.464864337
1885,government,0.46306291
1885,ireland,0.461848161
1885,constitution,0.461046357
1885,irish,0.46014592
1885,felt,0.45935875
1885,felt,0.45935875
1885,ireland,0.457443835
1885,ireland,0.457443835
1885,country,0.45737692
1885,english,0.457285898
1885,party,0.456791827
1885,effect,0.456469283
1885,times,0.456469283
1885,country,0.456463522
1885,irishman,0.456157882
1885,even,0.456071376
1885,even,0.456071376
1885,even,0.456071376
1885,found,0.453504585
1885,found,0.453504585
1885,ireland,0.452815536
1885,parnell,0.452662052
1885,fortunate,0.451077416
1885,two,0.450164829
1885,england,0.450110095
1885,whole,0.449330674
1885,irishmen,0.449330674
1885,irish people,0.44911908
1885,opinion,0.446896231
1885,strength,0.446763227
1885,strength,0.446763227
1885,strength,0.446763227
1885,party,0.446674462
1885,trust,0.444171617
1885,go,0.442835625
1885,parliament,0.440702329
1885,countries,0.438634698
1885,whole,0.438323356
1885,irishmen,0.438323356
1885,whole,0.438323356
1885,irishmen,0.438323356
1885,government,0.437993236
1885,united,0.437043489
1885,ireland,0.436864395
1885,perhaps,0.436855483
1885,without,0.434155259
1885,trust,0.43385908
1885,country,0.433644042
1885,public,0.433551656
1885,strong,0.433446588
1885,strong,0.433446588
1885,trust,0.433290682
1885,trust,0.433290682
1885,suffering,0.432870139
1885,constitution,0.430341521
1885,desire,0.429643317
1885,admit,0.427015449
1885,irish,0.425722027
1885,satisfaction,0.425372963
1885,nothing,0.424954333
1885,nothing,0.424954333
1885,interests,0.424613716
1885,possible,0.424328727
1885,people,0.424293902
1885,circumstances,0.419884573
1885,constitution,0.419799383
1885,constitution,0.419799383
1885,nothing,0.419350008
1885,meeting,0.417646246
1885,opportunity,0.417646246
1885,friend,0.416578705
1885,years,0.41558299
1885,struggle,0.41053421
1885,land,0.408647484
1885,strength,0.408073606
1885,help,0.407834233
1885,english,0.407457766
1885,history,0.407058689
1885,history,0.407058689
1885,people,0.404640506
1885,people,0.404186871
1885,matter,0.40054401
1885,matter,0.40054401
1885,prevent,0.399828992
1885,far,0.398722066
1885,country,0.397193431
1885,suffering,0.397089094
1885,party,0.39497962
1885,irish people,0.394143584
1885,party,0.39386737
1885,matter,0.392381634
1885,irishmen,0.391656917
1885,irishmen,0.391656917
1885,far,0.388954515
1885,far,0.388954515
1885,irish,0.38833998
1885,advice,0.388094188
1885,trust,0.38716005
1885,TRUE,0.38716005
1885,trust,0.38716005
1885,TRUE,0.38716005
1885,government,0.386212463
1885,possible,0.386189716
1885,struggle,0.384696485
1885,every,0.383921192
1885,country,0.383716784
1885,honest,0.382729202
1885,small,0.382145006
1885,day,0.381985824
1885,succeeded,0.37975919
1885,among,0.37975919
1885,tenant,0.37466502
1885,nothing,0.374657872
1885,prove,0.373921513
1885,enough,0.372506669
1885,system,0.371793834
1885,irishman,0.371422669
1885,innocent,0.369245166
1885,two,0.366635304
1885,history,0.36662903
1885,confidence,0.366406903
1885,even,0.361884156
1885,convinced,0.361677998
1885,future,0.361581304
1885,future,0.361581304
1885,address,0.360343368
1885,irish people,0.358693929
1885,years,0.358553309
1885,years,0.358553309
1885,interests,0.358094007
1885,english,0.357220968
1885,irish,0.356735565
1885,coercion,0.356002531
1885,without,0.355642751
1885,history,0.35467983
1885,irishmen,0.352756985
1885,men,0.350511546
1885,able,0.350366891
1885,party,0.349328855
1885,irish people,0.348799558
1885,TRUE,0.348706753
1885,trust,0.348706753
1885,wrong,0.345901741
1885,irish,0.345860822
1885,political parties,0.344936228
1885,even,0.344888093
1885,whole,0.342181333
1885,future,0.341717449
1885,nation,0.341275951
1885,nothing,0.341244736
1885,ireland,0.341237918
1885,respect,0.338964264
1885,political parties,0.3384184
1885,act,0.338417
1885,happy,0.338417
1885,irish,0.33778155
1885,people,0.336913036
1885,struggle,0.336576088
1885,day,0.336443564
1885,irish party,0.336054284
1885,irish,0.335763775
1885,irish,0.335763775
1885,irish,0.335763775
1885,irish,0.335763775
1885,division,0.334746169
1885,ireland,0.33434697
1885,history,0.33367445
1885,possible,0.333647475
1885,future,0.332146278
1885,proud,0.332030897
1885,convinced,0.330225689
1885,nation,0.33015306
1885,sympathy,0.32992661
1885,convinced,0.329168443
1885,prevent,0.327799425
1885,prosperity,0.326837926
1885,parties,0.326017224
1885,ireland,0.324465092
1885,power,0.324448761
1885,nothing,0.324125595
1885,convinced,0.323985828
1885,act,0.321543796
1885,irishmen,0.321049298
1885,ireland,0.320351727
1885,parties,0.319856885
1885,time,0.319493403
1885,TRUE,0.317363123
1885,trust,0.317363123
1885,parnell,0.317253213
1885,country,0.316997348
1885,country,0.316997348
1885,possible,0.316617277
1885,right,0.316390946
1885,history,0.315681836
1885,even,0.313887705
1885,nation,0.313301225
1885,men,0.313025578
1885,strong,0.312815505
1885,every,0.312604559
1885,ireland,0.312225263
1885,greater,0.311418805
1885,nation,0.310600241
1885,ireland,0.310412582
1885,history,0.30863761
1885,strength,0.308469032
1885,irish,0.308462783
1885,nothing,0.307162905
1885,good,0.30635256
1885,land,0.305915182
1885,work,0.304532423
1885,greater,0.304469705
1885,strength,0.302640279
1885,english,0.301640062
1885,irish,0.299223709
1885,future,0.298973156
1885,suffering,0.298513099
1885,country,0.297134702
1885,irish,0.296434591
1885,future,0.296395695
1885,people,0.29567239
1885,party,0.294603224
1885,irish people,0.29452896
1885,take,0.29300991
1885,power,0.290163084
1885,used,0.289299076
1885,political,0.28794471
1885,men,0.287366563
1885,opinion,0.286473786
1885,men,0.284889163
1885,country,0.283247977
1885,country,0.283247977
1885,political,0.282503779
1885,ireland,0.281318499
1885,government,0.281070416
1885,times,0.280752642
1885,extent,0.280752642
1885,two,0.279799487
1885,coercion,0.279212997
1885,remarkable,0.279008521
1885,question,0.278131782
1885,possible,0.276155357
1885,day,0.275832941
1885,two,0.274512467
1885,english,0.273680211
1885,english,0.272614892
1885,time,0.271545796
1885,ireland,0.269826565
1885,irish,0.269772977
1885,people,0.269079329
1885,time,0.265486435
1885,man,0.26320762
1885,irish,0.262331441
1885,people,0.261656927
1885,circumstances,0.261338075
1885,future,0.260766057
1885,perhaps,0.260300917
1885,justice,0.258713926
1885,years,0.25858232
1885,parnell,0.252807563
1885,ireland,0.250664645
1885,even,0.248217164
1885,country,0.246800639
1885,fact,0.245376756
1885,desire,0.243360671
1885,right,0.2427752
1885,perhaps,0.239136963
1885,perhaps,0.239136963
1885,perhaps,0.239136963
1885,join,0.234659535
1885,ireland,0.233970842
1885,ireland,0.233292725
1885,ireland,0.233292725
1885,government,0.22868048
1885,confidence,0.224651981
1885,people,0.223053841
1885,irish,0.221514634
1885,people,0.220945069
1885,ireland,0.219759382
1885,long,0.216595047
1885,nation,0.211979492
1885,parnell,0.210073128
1885,prosperity,0.209850963
1885,england,0.206651351
1885,ireland,0.203939557
1885,ireland,0.203939557
1885,irish,0.200981831
1885,gentlemen,0.198963576
1885,england,0.197633235
1885,land,0.195888302
1885,ireland,0.19273592
1885,ireland,0.187527093
1885,ireland,0.183683985
1885,irish,0.182129753
1885,ireland,0.177939457
1885,ireland,0.152573103
1885,ireland,0.14707761
1885,ireland,0.11409312
