year,term,score
1886,withdrawn,0.550877441
1886,withdrawn,0.550877441
1886,withdrawn,0.550877441
1886,lynch,0.550782817
1886,landlords,0.550754262
1886,future,0.550534542
1886,opinion,0.550514459
1886,opinion,0.550514459
1886,division,0.550281884
1886,division,0.550281884
1886,division,0.550281884
1886,parliament,0.549981142
1886,voted,0.549919785
1886,oshea,0.549591638
1886,oshea,0.549591638
1886,oshea,0.549591638
1886,english,0.549116453
1886,east,0.549042135
1886,fact,0.548730907
1886,circumstances,0.547493575
1886,still,0.547438498
1886,resolution,0.547200308
1886,twenty,0.546068868
1886,twenty,0.546068868
1886,twenty,0.546068868
1886,general,0.545549623
1886,seen,0.543560288
1886,parnell,0.543226259
1886,government,0.543153241
1886,government,0.543153241
1886,government,0.543153241
1886,result,0.5430592
1886,result,0.5430592
1886,west,0.542996728
1886,east,0.542996728
1886,read,0.542988515
1886,east,0.542988515
1886,state,0.542978696
1886,point,0.54234909
1886,people,0.541727729
1886,therefore,0.541384704
1886,left,0.540535783
1886,right,0.540060588
1886,law,0.539642226
1886,rents,0.539478288
1886,addressed,0.538104277
1886,two,0.538094344
1886,necessary,0.537951164
1886,necessary,0.537951164
1886,necessary,0.537951164
1886,number,0.537247343
1886,home,0.537092291
1886,first,0.536553941
1886,lynch,0.536439771
1886,lynch,0.536439771
1886,night,0.536229117
1886,therefore,0.535913301
1886,protestants,0.535847332
1886,voted,0.535459405
1886,voted,0.535459405
1886,voted,0.535459405
1886,order,0.534865293
1886,order,0.534865293
1886,oshea,0.534709557
1886,office,0.534688834
1886,office,0.534688834
1886,lord,0.53386016
1886,still,0.533712296
1886,still,0.533712296
1886,several,0.532970943
1886,lynch,0.532437424
1886,lynch,0.532437424
1886,lynch,0.532437424
1886,lynch,0.532437424
1886,lynch,0.532437424
1886,people,0.53240679
1886,people,0.53240679
1886,money,0.532090953
1886,case,0.531170006
1886,case,0.531170006
1886,general,0.530980772
1886,general,0.530980772
1886,legislature,0.530951082
1886,separate,0.530796617
1886,separate,0.530796617
1886,lord,0.530449093
1886,galway,0.53032745
1886,man,0.530221248
1886,body,0.52930086
1886,given,0.529141566
1886,therefore,0.528904061
1886,day,0.5285125
1886,years,0.528274348
1886,years,0.528274348
1886,state,0.528242776
1886,withdrawn,0.527780125
1886,withdrawn,0.527780125
1886,matter,0.527454112
1886,go,0.526689329
1886,explained,0.526683758
1886,several,0.52622042
1886,vote,0.526105716
1886,time,0.526073621
1886,public,0.525731917
1886,believed,0.525467749
1886,right,0.524828713
1886,force,0.524406401
1886,force,0.524406401
1886,force,0.524406401
1886,force,0.524406401
1886,resolution,0.524325846
1886,resolution,0.524325846
1886,resolution,0.524325846
1886,money,0.523199137
1886,right,0.522302166
1886,wished,0.522180268
1886,right,0.52200382
1886,go,0.521823177
1886,action,0.521173279
1886,reason,0.520876919
1886,irish,0.520314471
1886,took,0.519968346
1886,twenty,0.519366128
1886,go,0.519135502
1886,character,0.518911205
1886,character,0.518911205
1886,character,0.518911205
1886,character,0.518911205
1886,duty,0.518873552
1886,prime minister,0.517434579
1886,per,0.517027254
1886,ulster,0.51596979
1886,first,0.515471733
1886,galway,0.51536484
1886,want,0.515008023
1886,ulster,0.514889151
1886,irish,0.514773728
1886,find,0.514325324
1886,prime minister,0.514103365
1886,prime minister,0.514103365
1886,irish landlords,0.513997464
1886,irish,0.513472787
1886,irish,0.513472787
1886,irish,0.513472787
1886,prime,0.513068716
1886,result,0.512687654
1886,late,0.511484722
1886,parnell,0.511161814
1886,things,0.510466884
1886,ireland,0.509792197
1886,prime,0.509765609
1886,prime,0.509765609
1886,public,0.509670743
1886,people,0.50946914
1886,voted,0.509275467
1886,land,0.509109972
1886,control,0.508829383
1886,control,0.508829383
1886,control,0.508829383
1886,control,0.508829383
1886,force,0.508629526
1886,force,0.508629526
1886,force,0.508629526
1886,vote,0.508582264
1886,vote,0.508582264
1886,vote,0.508582264
1886,vote,0.508582264
1886,vote,0.508582264
1886,character,0.508482174
1886,perhaps,0.507517398
1886,whole,0.507517398
1886,perhaps,0.507517398
1886,whole,0.507517398
1886,work,0.507128998
1886,night,0.506878658
1886,night,0.506878658
1886,oshea,0.5068721
1886,land,0.506788731
1886,land,0.506788731
1886,land,0.506788731
1886,given,0.506505269
1886,thing,0.506072054
1886,necessary,0.505951482
1886,necessary,0.505951482
1886,necessary,0.505951482
1886,necessary,0.505951482
1886,necessary,0.505951482
1886,years,0.505861071
1886,years,0.505858479
1886,years,0.505858479
1886,purchase,0.505473499
1886,lord,0.505276502
1886,even,0.504449202
1886,thing,0.503388318
1886,ireland,0.502640109
1886,character,0.502629699
1886,always,0.502179359
1886,duty,0.502148648
1886,bill,0.502102991
1886,case,0.501463384
1886,minister,0.501071666
1886,rent,0.500061603
1886,make,0.499968369
1886,late,0.49940576
1886,galway,0.499114249
1886,matter,0.499021373
1886,taken,0.498840573
1886,leave,0.498341524
1886,minister,0.497845795
1886,minister,0.497845795
1886,irish people,0.497011315
1886,things,0.496613303
1886,matter,0.496344601
1886,galway,0.495837589
1886,day,0.495527464
1886,left,0.49549684
1886,city,0.495450988
1886,addressed,0.495450988
1886,question,0.494944006
1886,day,0.494773717
1886,day,0.494773717
1886,explain,0.494754471
1886,prevent,0.494719119
1886,rights,0.493938304
1886,place,0.492995424
1886,things,0.492862967
1886,tenant,0.492102681
1886,clause,0.492102681
1886,explained,0.492012347
1886,explained,0.492012347
1886,imperial,0.491963548
1886,irish,0.491287345
1886,irish,0.491287345
1886,men,0.490562344
1886,county,0.490478696
1886,right,0.490292144
1886,right,0.490292144
1886,government,0.490197641
1886,lynch,0.489988841
1886,england,0.489918428
1886,country,0.488816716
1886,country,0.488816716
1886,office,0.488727147
1886,point,0.488071852
1886,point,0.488071852
1886,consideration,0.487900099
1886,consideration,0.487900099
1886,consideration,0.487900099
1886,reason,0.487356438
1886,oshea,0.487313709
1886,landlords,0.486794706
1886,long,0.486587114
1886,subject,0.486005852
1886,men,0.486004225
1886,year,0.484873125
1886,year,0.484873125
1886,year,0.484873125
1886,possible,0.484722213
1886,possible,0.484722213
1886,possible,0.484722213
1886,time,0.483993534
1886,ireland,0.483768724
1886,irish people,0.483756047
1886,even,0.483466943
1886,gave,0.483408663
1886,bill,0.483053069
1886,anything,0.482500943
1886,general,0.482336981
1886,read,0.481989266
1886,bill,0.481728849
1886,bill,0.481728849
1886,bill,0.481728849
1886,things,0.480506182
1886,city,0.480423164
1886,addressed,0.480423164
1886,land,0.480247452
1886,speech,0.479104455
1886,speech,0.479104455
1886,speech,0.479104455
1886,question,0.478409712
1886,landlords,0.478123868
1886,lynch,0.477703103
1886,lynch,0.477703103
1886,year,0.477463605
1886,year,0.477463605
1886,several,0.477385366
1886,man,0.477379066
1886,man,0.477379066
1886,right,0.476955979
1886,explained,0.476724342
1886,explained,0.476724342
1886,explained,0.476724342
1886,separate,0.476674443
1886,people,0.476603444
1886,legislature,0.475292912
1886,right,0.475035577
1886,right,0.475035577
1886,irish people,0.474757088
1886,rev,0.474546749
1886,oshea,0.474499583
1886,oshea,0.474499583
1886,oshea,0.474499583
1886,evening,0.474022929
1886,already,0.473497679
1886,people,0.472948539
1886,result,0.472478829
1886,legislature,0.472057488
1886,general,0.471785818
1886,lynch,0.47118445
1886,ireland,0.471006205
1886,ireland,0.471006205
1886,ireland,0.471006205
1886,ireland,0.471006205
1886,discussion,0.470921345
1886,meeting,0.469414053
1886,duty,0.469218051
1886,duty,0.469218051
1886,duty,0.469218051
1886,number,0.46898067
1886,bill,0.468789961
1886,late,0.468644076
1886,consideration,0.467443313
1886,consideration,0.467443313
1886,right,0.46719481
1886,bill,0.467153993
1886,bill,0.467153993
1886,bill,0.467153993
1886,bill,0.467153993
1886,seen,0.467121928
1886,time,0.466933865
1886,measure,0.466850228
1886,country,0.466572006
1886,separate,0.465295444
1886,lord,0.464977574
1886,appeared,0.464695407
1886,chief secretary,0.464611047
1886,chief secretary,0.464611047
1886,question,0.464527339
1886,character,0.464230069
1886,local,0.464198419
1886,men,0.463671035
1886,education,0.463023281
1886,education,0.463023281
1886,whole,0.462665742
1886,bill,0.462379925
1886,bill,0.462379925
1886,bill,0.462379925
1886,bill,0.462379925
1886,bill,0.462379925
1886,bill,0.462379925
1886,case,0.462134851
1886,time,0.462111388
1886,men,0.461493647
1886,left,0.460960882
1886,left,0.460960882
1886,left,0.460960882
1886,general,0.460627577
1886,legislature,0.460619906
1886,public,0.459296259
1886,speech,0.459016454
1886,speech,0.459016454
1886,left,0.458961004
1886,country,0.458734698
1886,ireland,0.45859644
1886,late,0.458392447
1886,country,0.458381328
1886,people,0.458243312
1886,took,0.457898299
1886,reference,0.45760529
1886,reference,0.45760529
1886,always,0.457552515
1886,chief,0.457135139
1886,chief,0.457135139
1886,oshea,0.456980721
1886,order,0.45696811
1886,every,0.456878712
1886,point,0.455316669
1886,another,0.455316669
1886,settlement,0.455120697
1886,time,0.454290106
1886,cannot,0.454233319
1886,measure,0.454177128
1886,go,0.453886952
1886,measure,0.453802114
1886,measure,0.453802114
1886,body,0.45361607
1886,place,0.453530103
1886,right,0.453453007
1886,right,0.453453007
1886,right,0.453453007
1886,legislature,0.453233077
1886,bill,0.45317247
1886,parliament,0.452585212
1886,chairman,0.452494435
1886,possible,0.452494435
1886,night,0.452407797
1886,people,0.452219334
1886,far,0.452013831
1886,necessary,0.451616652
1886,necessary,0.451616652
1886,years,0.451397885
1886,oshea,0.451296577
1886,notice,0.450467474
1886,notice,0.450467474
1886,separate,0.450176587
1886,settlement,0.449882397
1886,dublin,0.449865611
1886,general,0.449865611
1886,catholic,0.449386018
1886,found,0.449386018
1886,go,0.44929675
1886,go,0.44929675
1886,go,0.44929675
1886,go,0.44929675
1886,go,0.44929675
1886,irish people,0.449211242
1886,right,0.449178507
1886,find,0.449045995
1886,captain,0.449033061
1886,day,0.449021625
1886,man,0.448898968
1886,man,0.448898968
1886,people,0.447936894
1886,late,0.447550973
1886,two,0.447135119
1886,ireland,0.44698903
1886,parliament,0.446727161
1886,want,0.446493451
1886,right,0.446158631
1886,two,0.445878716
1886,secretary,0.445868607
1886,secretary,0.445868607
1886,far,0.445447363
1886,captain,0.444550716
1886,parnell,0.444369954
1886,even,0.443645969
1886,even,0.443645969
1886,even,0.443645969
1886,even,0.443645969
1886,case,0.443509711
1886,per,0.443411353
1886,opinion,0.443039383
1886,prime minister,0.442754525
1886,galway,0.442463947
1886,legislature,0.442413663
1886,america,0.442141031
1886,years,0.441453371
1886,go,0.44064126
1886,leave,0.440615882
1886,go,0.440580759
1886,english,0.44010294
1886,meeting,0.439996099
1886,two,0.439094612
1886,prime,0.439018776
1886,man,0.438531469
1886,ulster,0.438376864
1886,land question,0.437952957
1886,duty,0.437607231
1886,leave,0.437607231
1886,meeting,0.437338281
1886,measure,0.43733582
1886,measure,0.43733582
1886,measure,0.43733582
1886,voice,0.436795771
1886,bill,0.436632215
1886,irish,0.436132369
1886,lord,0.436116544
1886,men,0.436116544
1886,land,0.436099494
1886,irish landlords,0.436051681
1886,irish landlords,0.436051681
1886,irish landlords,0.436051681
1886,english,0.435919786
1886,perhaps,0.43591363
1886,two,0.435823545
1886,two,0.435823545
1886,two,0.435823545
1886,ulster,0.435329855
1886,catholic,0.435121517
1886,catholic,0.435121517
1886,office,0.43469145
1886,irish people,0.43420502
1886,bill,0.434183765
1886,first,0.434012241
1886,parliament,0.433710446
1886,year,0.43370375
1886,matter,0.433660527
1886,chairman,0.43326049
1886,people,0.432182784
1886,money,0.43179708
1886,bill,0.431489093
1886,tenants,0.431432776
1886,lynch,0.431408026
1886,impossible,0.431308643
1886,scarcely,0.431308643
1886,east,0.430651522
1886,irish,0.429085601
1886,galway,0.429043305
1886,act,0.42884581
1886,minister,0.42875323
1886,irish,0.428648506
1886,years,0.427929809
1886,ulster,0.427912092
1886,therefore,0.427814147
1886,go,0.427801875
1886,meeting,0.427771468
1886,irish people,0.427692873
1886,ireland,0.425332707
1886,another,0.425139985
1886,right,0.425102764
1886,right,0.425102764
1886,chief secretary,0.424673226
1886,settlement,0.424327312
1886,right,0.42372744
1886,question,0.423636272
1886,right,0.423599353
1886,irish,0.423481636
1886,irish,0.422851745
1886,matter,0.422079664
1886,matter,0.422079664
1886,ireland,0.422033517
1886,ireland,0.422033517
1886,ireland,0.422033517
1886,opposition,0.421787547
1886,settlement,0.421501603
1886,subject,0.421501603
1886,public,0.421494087
1886,things,0.42070698
1886,possible,0.420673075
1886,local,0.419956449
1886,local,0.419956449
1886,local,0.419956449
1886,captain,0.419333812
1886,order,0.418574107
1886,chief,0.417839944
1886,withdrawn,0.417774765
1886,people,0.417757769
1886,people,0.417757769
1886,meeting,0.417654213
1886,question,0.417230178
1886,right,0.416979758
1886,therefore,0.416961394
1886,therefore,0.416961394
1886,england,0.416877633
1886,office,0.416701159
1886,office,0.416701159
1886,office,0.416701159
1886,office,0.416701159
1886,given,0.415589175
1886,settlement,0.415512527
1886,purchase,0.415249816
1886,five,0.415245597
1886,subject,0.415084461
1886,subject,0.415084461
1886,county,0.414891651
1886,subject,0.414620439
1886,right,0.414609952
1886,right,0.414609952
1886,stand,0.414602581
1886,two,0.414511795
1886,forward,0.41447332
1886,voted,0.414422432
1886,ulster,0.414007933
1886,country,0.413712234
1886,purpose,0.413511663
1886,go,0.413476558
1886,captain,0.413396951
