year,term,score
1875,given,0.614381357
1875,committee,0.613575824
1875,ireland,0.613560991
1875,parnell,0.613405091
1875,ireland,0.611744922
1875,long,0.611331565
1875,tenants,0.610785657
1875,government,0.608424411
1875,committee,0.606017938
1875,thing,0.603317813
1875,believed,0.603310608
1875,chairman,0.601999229
1875,position,0.599845908
1875,man,0.597615292
1875,rule,0.597400131
1875,always,0.593831354
1875,always,0.593831354
1875,every,0.59242359
1875,nothing,0.592056017
1875,want,0.590605529
1875,believed,0.590536677
1875,take,0.590285142
1875,english,0.589438965
1875,english,0.589438965
1875,bill,0.588475282
1875,day,0.586907179
1875,time,0.585754024
1875,gentlemen,0.585084825
1875,without,0.584481741
1875,men,0.583125547
1875,resolution,0.579947231
1875,protestants,0.579063259
1875,forward,0.578546843
1875,taken,0.5771395
1875,day,0.576554408
1875,vote,0.575912008
1875,believed,0.575181417
1875,lord,0.574542598
1875,notice,0.573207329
1875,even,0.57311547
1875,settlement,0.569724271
1875,ireland,0.569704825
1875,ireland,0.569704825
1875,seen,0.569438586
1875,england,0.569409224
1875,state,0.563697041
1875,future,0.562667265
1875,government,0.562662138
1875,meeting,0.562431735
1875,addressed,0.560713104
1875,funds,0.558971637
1875,funds,0.558971637
1875,two,0.556726635
1875,long,0.555417841
1875,next,0.555364089
1875,matter,0.554770133
1875,anything,0.55449883
1875,power,0.553634751
1875,man,0.551882464
1875,leave,0.551765384
1875,rev,0.550959438
1875,seen,0.548626191
1875,ought,0.547579563
1875,left,0.547420155
1875,irish people,0.545520477
1875,england,0.543802808
1875,england,0.543802808
1875,measure,0.543077165
1875,measure,0.543023124
1875,notice,0.542313183
1875,parnell,0.540490878
1875,wanted,0.538939932
1875,appeared,0.537400117
1875,irish people,0.537327553
1875,parnell,0.535972565
1875,parnell,0.535972565
1875,parnell,0.535972565
1875,lord,0.53331191
1875,men,0.53331191
1875,wished,0.533069409
1875,people,0.53240679
1875,people,0.53240679
1875,home rule,0.532327005
1875,home rule,0.532327005
1875,parnell,0.53175439
1875,time,0.531697691
1875,anything,0.529954965
1875,government,0.529180524
1875,reference,0.528389189
1875,reference,0.528389189
1875,meath,0.527627322
1875,year,0.526886052
1875,new,0.526886052
1875,leaving,0.526204337
1875,people,0.52620084
1875,people,0.52620084
1875,home rule,0.524670684
1875,home rule,0.523629414
1875,opposition,0.523616765
1875,rents,0.522931209
1875,irish people,0.522686256
1875,necessary,0.521593223
1875,rule,0.521489548
1875,rule,0.521489548
1875,country,0.521459192
1875,time,0.520848294
1875,wanted,0.520288914
1875,catholic,0.519866605
1875,took,0.51950693
1875,parnell,0.518585553
1875,things,0.518442928
1875,meath,0.518128673
1875,meath,0.518128673
1875,control,0.517511443
1875,time,0.516403602
1875,parnell,0.514954925
1875,irish,0.514773728
1875,rule,0.5139891
1875,large,0.513768637
1875,meeting,0.513529731
1875,rule,0.512969029
1875,another,0.50937715
1875,take,0.507684995
1875,legislature,0.507534431
1875,men,0.507255833
1875,men,0.507255833
1875,take,0.505728946
1875,take,0.505728946
1875,people,0.504641555
1875,take,0.503983165
1875,new,0.503290466
1875,therefore,0.502767929
1875,home,0.501773522
1875,county,0.501755221
1875,whole,0.50067309
1875,bill,0.500465373
1875,wanted,0.500375583
1875,england,0.499944333
1875,government,0.499711509
1875,county,0.499010905
1875,gave,0.498488483
1875,meath,0.497038461
1875,matter,0.496872864
1875,order,0.495568151
1875,resolution,0.495345213
1875,addressed,0.495183302
1875,party,0.494806591
1875,time,0.494574998
1875,long,0.493712417
1875,matter,0.493081285
1875,information,0.492896759
1875,next,0.492896759
1875,england,0.492648232
1875,england,0.492648232
1875,bill,0.492233578
1875,find,0.491759275
1875,england,0.491494037
1875,irish,0.491287345
1875,irish,0.491287345
1875,tenant,0.490898311
1875,forward,0.490622642
1875,affairs,0.490188614
1875,asked,0.490162765
1875,make,0.489017522
1875,catholic,0.485977897
1875,parliament,0.485612272
1875,parliament,0.485612272
1875,want,0.485512379
1875,wished,0.48540139
1875,meeting,0.485139103
1875,notice,0.48323744
1875,parnell,0.480901226
1875,power,0.480151076
1875,home rule,0.479884122
1875,information,0.478515765
1875,next,0.478515765
1875,public,0.478010963
1875,public,0.478010963
1875,lord,0.477376838
1875,bill,0.476429083
1875,matter,0.475062031
1875,matter,0.475062031
1875,got,0.47485547
1875,home,0.474487442
1875,home,0.474487442
1875,even,0.473781374
1875,evening,0.473766821
1875,matter,0.473422113
1875,proposed,0.473155057
1875,appeared,0.473034785
1875,chief secretary,0.472428045
1875,ireland,0.471840727
1875,ireland,0.471840727
1875,ireland,0.471840727
1875,government,0.471704553
1875,government,0.471704553
1875,country,0.471355163
1875,things,0.470228456
1875,rule,0.470114331
1875,matter,0.469420995
1875,england,0.468663351
1875,reason,0.468549121
1875,reason,0.468549121
1875,england,0.467884228
1875,home,0.467663013
1875,first,0.466744061
1875,home,0.466734882
1875,perhaps,0.465920502
1875,chief,0.464826356
1875,without,0.464614602
1875,year,0.462042363
1875,hands,0.461967568
1875,without,0.461700417
1875,english,0.461032098
1875,party,0.460974906
1875,motion,0.460881408
1875,measure,0.460497612
1875,time,0.460441136
1875,public,0.458553725
1875,parnell,0.457532582
1875,lord,0.457324579
1875,amendment,0.456484755
1875,amendment,0.453633974
1875,protestants,0.453633974
1875,amendment,0.453633974
1875,protestants,0.453633974
1875,meeting,0.453514188
1875,secretary,0.453370266
1875,ireland,0.452979894
1875,affairs,0.452705688
1875,country,0.452534035
1875,year,0.448561591
1875,case,0.448561591
1875,want,0.448387028
1875,day,0.444451188
1875,gave,0.444186692
1875,another,0.444186692
1875,therefore,0.442818451
1875,seen,0.440499057
1875,long,0.439887184
1875,two,0.43977579
1875,home rule,0.439723647
1875,country,0.439419712
1875,tenants,0.438559858
1875,consideration,0.437129011
1875,two,0.436576346
1875,two,0.436576346
1875,parnell,0.436277661
1875,prevent,0.434755453
1875,prevent,0.434755453
1875,reason,0.43442053
1875,people,0.433932343
1875,subject,0.432525214
1875,scarcely,0.432310226
1875,home rule,0.431571096
1875,rule,0.430771469
1875,find,0.430732123
1875,make,0.430447057
1875,counties,0.430397765
1875,counties,0.430397765
1875,counties,0.430397765
1875,tenants,0.429572418
1875,two,0.429382642
1875,right,0.42907998
1875,time,0.428358903
1875,home,0.427742699
1875,dublin,0.427048711
1875,counties,0.426895423
1875,irish people,0.425316758
1875,power,0.424635653
1875,people,0.424136911
1875,time,0.423138654
1875,rule,0.422784893
1875,education,0.421639901
1875,city,0.42163545
1875,city,0.42163545
1875,city,0.42163545
1875,people,0.421333197
1875,government,0.421093522
1875,two,0.418805688
1875,state,0.41799543
1875,asked,0.417651425
1875,english,0.416906437
1875,people,0.415005385
1875,years,0.414993494
1875,protestants,0.414214881
1875,parnell,0.414137181
1875,wished,0.413487459
1875,obtain,0.412140774
1875,parnell,0.411704954
1875,home rule,0.411517525
1875,parnell,0.410814452
1875,although,0.4096916
1875,although,0.4096916
1875,wished,0.409283993
1875,without,0.409214483
1875,speech,0.409163892
1875,constitution,0.407205279
1875,night,0.406806675
1875,home rule,0.406543427
1875,minister,0.406468974
1875,motion,0.406236662
1875,time,0.406182099
1875,fact,0.405803299
1875,question,0.405707238
1875,believed,0.405169747
1875,system,0.405094266
1875,believed,0.404301668
1875,people,0.403697167
1875,times,0.403399884
1875,times,0.403399884
1875,times,0.403399884
1875,rule,0.403139585
1875,system,0.402885118
1875,ireland,0.402786486
1875,take,0.402083092
1875,far,0.401068469
1875,parnell,0.400620343
1875,england,0.399935235
1875,county,0.398279637
1875,parnell,0.398170147
1875,parnell,0.398170147
1875,prevent,0.396976833
1875,irish,0.396608588
1875,several,0.396446572
1875,irish,0.394807076
1875,county,0.393964646
1875,necessary,0.393475406
1875,necessary,0.393475406
1875,rights,0.393388965
1875,proceedings,0.392824082
1875,irish people,0.392532433
1875,education,0.392455436
1875,home,0.391945828
1875,year,0.391471401
1875,year,0.391471401
1875,year,0.391471401
1875,evening,0.390967999
1875,evening,0.390967999
1875,evening,0.390967999
1875,man,0.390478261
1875,english,0.390400383
1875,opposition,0.390214407
1875,chairman,0.38937837
1875,parnell,0.389300743
1875,irish,0.388792314
1875,home rule,0.387928713
1875,duty,0.387675431
1875,men,0.387286853
1875,prevent,0.385616553
1875,act,0.385169766
1875,landlords,0.384901483
1875,home,0.384679086
1875,committee,0.384582929
1875,circumstances,0.383957306
1875,circumstances,0.383957306
1875,take,0.38311959
1875,irish people,0.383032536
1875,irish,0.382953218
1875,english,0.382898789
1875,right,0.382580743
1875,long,0.381744407
1875,long,0.381744407
1875,irish people,0.381640403
1875,rule,0.38003101
1875,forward,0.379879354
1875,case,0.379026023
1875,case,0.379026023
1875,reason,0.378831983
1875,reason,0.378831983
1875,reason,0.378831983
1875,irish people,0.377760691
1875,another,0.377174251
1875,time,0.377134407
1875,county,0.377064999
1875,get,0.376405642
1875,reason,0.375749255
1875,irish people,0.375672517
1875,act,0.374502619
1875,landlords,0.373671411
1875,bill,0.373636494
1875,always,0.372966273
1875,country,0.372639247
1875,irish,0.37251837
1875,taken,0.372052307
1875,parnell,0.36891239
1875,irish,0.367978628
1875,home,0.366804419
1875,ireland,0.366517432
1875,ireland,0.366517432
1875,local,0.365571053
1875,first,0.364583581
1875,every,0.363431439
1875,nothing,0.362786128
1875,nothing,0.362786128
1875,nothing,0.362786128
1875,home,0.362370778
1875,right,0.362043023
1875,catholic,0.361244559
1875,rights,0.36002498
1875,necessary,0.359283867
1875,england,0.358865343
1875,question,0.358774965
1875,government,0.357098165
1875,right,0.35675943
1875,right,0.35675943
1875,parnell,0.355430787
1875,parnell,0.355430787
1875,england,0.35521716
1875,parliament,0.355030418
1875,irish,0.354623773
1875,proposed,0.354590274
1875,parnell,0.354203837
1875,evening,0.352167634
1875,people,0.349358421
1875,far,0.348240495
1875,home,0.345778631
1875,parnell,0.342078046
1875,committee,0.341867545
1875,committee,0.341867545
1875,catholic,0.341325038
1875,parnell,0.340903995
1875,day,0.340648845
1875,day,0.340648845
1875,question,0.340597617
1875,matter,0.338540559
1875,matter,0.338540559
1875,matter,0.338540559
1875,every,0.337864677
1875,parnell,0.336836399
1875,irish people,0.33640021
1875,right,0.33619655
1875,right,0.33619655
1875,right,0.335035996
1875,meath,0.332748627
1875,education,0.331575674
1875,parnell,0.331288939
1875,county,0.331023469
1875,every,0.329762537
1875,time,0.329617364
1875,parnell,0.329575445
1875,government,0.329084502
1875,people,0.328493754
1875,parnell,0.327709025
1875,ought,0.326376685
1875,took,0.326376685
1875,irish,0.326275124
1875,new,0.326251912
1875,people,0.325786134
1875,parnell,0.32563726
1875,given,0.323070393
1875,state,0.322909293
1875,question,0.322086466
1875,time,0.321693483
1875,england,0.320320027
1875,england,0.320320027
1875,parnell,0.319964332
1875,country,0.319754154
1875,question,0.319692571
1875,system,0.318465865
1875,irish people,0.317117237
1875,england,0.316793962
1875,asked,0.316443906
1875,people,0.315921115
1875,ireland,0.31587422
1875,subject,0.314431777
1875,bill,0.313686478
1875,addressed,0.31348888
1875,parnell,0.312082672
1875,bill,0.311727483
1875,bill,0.311727483
1875,secretary,0.310037712
1875,ireland,0.309186197
1875,late,0.307661155
1875,proposed,0.306717001
1875,country,0.30645474
1875,government,0.306418667
1875,matter,0.305135421
1875,right,0.305076479
1875,people,0.303172753
1875,irish,0.303123152
1875,large,0.302389336
1875,evening,0.29993061
1875,parnell,0.297470773
1875,home,0.296960197
1875,people,0.2958355
1875,settlement,0.295071956
1875,england,0.294866572
1875,people,0.294760285
1875,right,0.29385393
1875,secretary,0.292941807
1875,people,0.291763786
1875,ireland,0.290317928
1875,people,0.290150983
1875,country,0.289943709
1875,country,0.289943709
1875,government,0.287757114
1875,parnell,0.28739614
1875,country,0.286752024
1875,ireland,0.286673109
1875,ireland,0.284656086
1875,irish,0.279757771
1875,country,0.278064255
1875,government,0.27785148
1875,government,0.27785148
1875,time,0.277809214
1875,night,0.276707557
1875,parnell,0.275748503
1875,home rule,0.274956567
1875,right,0.273879213
1875,irish,0.272987197
1875,education,0.272832226
1875,irish people,0.272345335
1875,anything,0.272075328
1875,irish,0.271995024
1875,ireland,0.269552185
1875,ought,0.269358824
1875,rule,0.269358824
1875,irish,0.269229954
1875,irish,0.267741713
1875,country,0.266904035
1875,government,0.266467464
1875,committee,0.265490938
1875,committee,0.265490938
1875,people,0.259818983
1875,england,0.25609265
1875,right,0.254688772
1875,irish,0.251435669
1875,parnell,0.251227351
1875,irish,0.25075208
1875,irish,0.25075208
1875,irish,0.25075208
1875,england,0.24912531
1875,parnell,0.245482689
1875,parnell,0.245482689
1875,parnell,0.245482689
1875,home,0.245081383
1875,people,0.244925763
1875,irish,0.241594221
1875,rights,0.240551682
1875,make,0.240551682
1875,irish,0.239752349
1875,right,0.231965088
1875,right,0.231965088
1875,irish,0.226009379
1875,country,0.225500469
1875,parnell,0.221120546
1875,man,0.211353378
1875,parnell,0.211090386
1875,people,0.210346147
1875,parnell,0.208927656
1875,ireland,0.207046911
1875,england,0.204989143
1875,believed,0.201141652
1875,voice,0.201141652
1875,affairs,0.199133377
1875,always,0.195431508
1875,irish,0.194100455
1875,parnell,0.188321737
1875,country,0.185549785
1875,reference,0.177836642
1875,make,0.177836642
1875,first,0.168536602
1875,day,0.166167035
1875,right,0.153055072
1875,country,0.141433289
1875,question,0.133068108
1875,people,0.128339249
1875,parnell,0.119625115
1875,liverpool,0.067692093
1875,lynch,0.060588304
