year,term,score
1880,law,0.697963085
1880,dublin,0.69726571
1880,legislature,0.697141022
1880,west,0.69548797
1880,settlement,0.695308488
1880,per,0.69504729
1880,constabulary,0.694220847
1880,attend,0.694177944
1880,bill,0.693915716
1880,landlords,0.693347131
1880,long,0.69202658
1880,landlords,0.689630272
1880,bill,0.689070428
1880,public,0.68893225
1880,wished,0.688552752
1880,going,0.688028652
1880,necessary,0.687618832
1880,police,0.687605224
1880,work,0.686873134
1880,committee,0.68570082
1880,people,0.685398255
1880,people,0.685398255
1880,people,0.685398255
1880,live,0.684957823
1880,right,0.684447793
1880,right,0.684447793
1880,right,0.684447793
1880,make,0.683003297
1880,landlord,0.682945574
1880,committee,0.682582145
1880,country,0.681463354
1880,make,0.68112577
1880,make,0.680397786
1880,church,0.680348447
1880,live,0.680304325
1880,man,0.679687726
1880,lords,0.679302752
1880,far,0.679172513
1880,public,0.679158738
1880,duty,0.679118871
1880,left,0.675438335
1880,day,0.673367403
1880,tenant,0.6721259
1880,referred,0.67188365
1880,return,0.671065741
1880,gentlemen,0.670232622
1880,every,0.670148921
1880,parnell,0.668818439
1880,discussion,0.668705013
1880,land,0.668672535
1880,landlords,0.666224241
1880,irish,0.666031038
1880,therefore,0.665490564
1880,intended,0.665186029
1880,parnell,0.665150749
1880,parnell,0.665150749
1880,appeared,0.664573579
1880,yet,0.664381208
1880,number,0.664381208
1880,therefore,0.663730636
1880,discussion,0.662335847
1880,rights,0.662327319
1880,votes,0.661695254
1880,order,0.660729403
1880,irish,0.660188354
1880,england,0.660013901
1880,act,0.6599132
1880,per,0.659725749
1880,whole,0.659221772
1880,government,0.659126802
1880,attend,0.658788378
1880,wished,0.65763062
1880,stand,0.657553903
1880,money,0.657181327
1880,land,0.654979285
1880,land,0.654979285
1880,referred,0.653647309
1880,land,0.652276035
1880,people,0.651336881
1880,words,0.650865812
1880,two,0.650436112
1880,church,0.650071718
1880,men,0.649786889
1880,side,0.649379869
1880,asked,0.648231837
1880,committee,0.647802246
1880,england,0.64688835
1880,system,0.646764395
1880,live,0.646738999
1880,gave,0.646447358
1880,people,0.646081814
1880,ireland,0.645984402
1880,right,0.645246268
1880,land,0.645177835
1880,position,0.644850305
1880,paid,0.644280184
1880,explain,0.643797888
1880,stand,0.643725982
1880,clause,0.643599736
1880,force,0.643571322
1880,public,0.643253125
1880,long,0.642956623
1880,every,0.642251238
1880,land,0.642009881
1880,land,0.642009881
1880,late,0.641871033
1880,five,0.641518588
1880,purpose,0.6403123
1880,found,0.640002031
1880,result,0.639983309
1880,reason,0.638623876
1880,point,0.638543745
1880,return,0.637735461
1880,national,0.636738449
1880,stand,0.636658962
1880,order,0.636450756
1880,occasion,0.636237139
1880,power,0.635898253
1880,tenants,0.635863134
1880,law,0.635423298
1880,landlords,0.634327319
1880,landlords,0.634327319
1880,order,0.63426808
1880,tenants,0.632672316
1880,every,0.631565597
1880,meeting,0.630479665
1880,works,0.630128007
1880,mind,0.628980915
1880,explained,0.628175865
1880,system,0.626985069
1880,act,0.626121543
1880,five,0.626097902
1880,thousand,0.625700323
1880,parliament,0.624966855
1880,england,0.624432122
1880,chairman,0.624011338
1880,constabulary,0.62262967
1880,back,0.622458836
1880,given,0.622176532
1880,government,0.622101244
1880,attend,0.622057118
1880,late,0.621727273
1880,yet,0.621004826
1880,works,0.620867759
1880,took,0.620494337
1880,purpose,0.619623725
1880,county,0.619591957
1880,proposed,0.618972364
1880,taken,0.618598032
1880,going,0.618352056
1880,two,0.617363435
1880,stand,0.617241735
1880,land,0.617024668
1880,side,0.616492405
1880,proposed,0.616195335
1880,church,0.616103883
1880,works,0.616077053
1880,referred,0.616056076
1880,landlords,0.61588659
1880,per,0.615860975
1880,duty,0.615843648
1880,ireland,0.615435353
1880,position,0.614614936
1880,questions,0.614367406
1880,clause,0.612768786
1880,far,0.612737
1880,wished,0.612546413
1880,go,0.612246534
1880,government,0.611433315
1880,proposed,0.611385655
1880,case,0.610686234
1880,wished,0.610139125
1880,duty,0.609990786
1880,attention,0.609868388
1880,ireland,0.609416597
1880,english,0.60940155
1880,police,0.608948523
1880,forward,0.608217007
1880,parnell,0.608080574
1880,general,0.607826326
1880,taken,0.607766105
1880,government,0.607448917
1880,proposed,0.606753776
1880,time,0.60662252
1880,bill,0.606569634
1880,paid,0.60605095
1880,money,0.605814584
1880,landlord,0.605722258
1880,first,0.605642216
1880,stand,0.605408071
1880,get,0.605228209
1880,people,0.604300388
1880,people,0.604300388
1880,rent,0.603571597
1880,get,0.602966314
1880,county,0.602591181
1880,necessary,0.602487882
1880,public,0.602289615
1880,works,0.602203867
1880,clause,0.602082476
1880,every,0.601734517
1880,question,0.601053109
1880,time,0.60030951
1880,time,0.60030951
1880,works,0.600259376
1880,general,0.600200386
1880,attention,0.599467755
1880,land,0.599266885
1880,power,0.599264085
1880,land question,0.598705693
1880,irish landlords,0.598635561
1880,things,0.598190608
1880,right,0.598104004
1880,bill,0.597248692
1880,bill,0.597248692
1880,per cent,0.596111138
1880,cent,0.596111138
1880,rule,0.595888685
1880,therefore,0.595336333
1880,force,0.595300254
1880,half,0.595123147
1880,long,0.594975505
1880,west,0.594334461
1880,gave,0.594162851
1880,rent,0.593794234
1880,pay,0.593666553
1880,circumstances,0.593562988
1880,country,0.593262364
1880,represented,0.592752559
1880,large,0.592538239
1880,church,0.592429007
1880,ireland,0.592216069
1880,taken,0.592203163
1880,position,0.591829199
1880,irish people,0.591605459
1880,pay,0.591265516
1880,law,0.591219828
1880,bill,0.591188248
1880,parnell,0.591169748
1880,vote,0.590822635
1880,question,0.590733543
1880,night,0.59046077
1880,discussion,0.590141771
1880,police,0.590112898
1880,west,0.590093166
1880,thousand,0.589975792
1880,go,0.589664482
1880,going,0.588918741
1880,clause,0.588084894
1880,act,0.58747994
1880,lords,0.587339977
1880,late,0.587261157
1880,meath,0.586830704
1880,money,0.586337792
1880,question,0.586268118
1880,prime minister,0.586091558
1880,money,0.586058387
1880,man,0.585626424
1880,notice,0.585620728
1880,intended,0.585578626
1880,year,0.585534658
1880,irish people,0.585313382
1880,position,0.585255392
1880,able,0.585223523
1880,clause,0.584572189
1880,large,0.584096958
1880,lords,0.5838134
1880,voted,0.583722559
1880,another,0.583550302
1880,get,0.583504979
1880,motion,0.5833238
1880,tenants,0.582818209
1880,find,0.582801167
1880,result,0.582690811
1880,impossible,0.582564
1880,asked,0.581623358
1880,rent,0.581151794
1880,able,0.581011083
1880,landlord,0.580428071
1880,forward,0.580399634
1880,new,0.580053603
1880,system,0.579258263
1880,words,0.579181302
1880,ireland,0.579136076
1880,ireland,0.579136076
1880,case,0.579124742
1880,government,0.579099029
1880,act,0.578581359
1880,english,0.578518149
1880,legislature,0.578038401
1880,system,0.577979482
1880,proposed,0.577806309
1880,go,0.577759108
1880,words,0.577385973
1880,clause,0.577350269
1880,impossible,0.577350269
1880,motion,0.577350269
1880,people,0.576836689
1880,lords,0.576135759
1880,committee,0.575990942
1880,necessary,0.575591363
1880,large,0.575378697
1880,proposed,0.575038354
1880,parnell,0.574472381
1880,parnell,0.574472381
1880,act,0.574047953
1880,act,0.574047953
1880,tenant,0.573916404
1880,majority,0.573892108
1880,result,0.573602124
1880,prime,0.572929614
1880,minister,0.572929614
1880,side,0.572848532
1880,evening,0.572809268
1880,irish,0.572570676
1880,words,0.571394765
1880,first,0.571125316
1880,point,0.570518879
1880,landlord,0.570310215
1880,meath,0.569631272
1880,result,0.568878048
1880,parliament,0.568169451
1880,statement,0.568052908
1880,proposed,0.567867608
1880,explain,0.567589963
1880,took,0.56758473
1880,legislature,0.567395665
1880,commons,0.567345829
1880,right,0.566374181
1880,legislature,0.566274753
1880,landlords,0.56606604
1880,money,0.565730901
1880,english,0.565498815
1880,wished,0.565117177
1880,subject,0.565097935
1880,irish people,0.564882825
1880,every,0.564844733
1880,english,0.564521502
1880,far,0.564513287
1880,majority,0.564513287
1880,lord,0.564306596
1880,money,0.564306596
1880,england,0.564144567
1880,stand,0.56318699
1880,right,0.56314774
1880,power,0.562045629
1880,wished,0.561721382
1880,every,0.561521299
1880,able,0.560037861
1880,day,0.559576867
1880,position,0.558966262
1880,left,0.558757946
1880,wished,0.558541057
1880,two,0.558524717
1880,live,0.558200514
1880,year,0.557447657
1880,gentlemen,0.557269859
1880,landlord,0.556844436
1880,whole,0.55669496
1880,gentlemen,0.556649142
1880,parnell,0.55656836
1880,new,0.556109348
1880,year,0.555854613
1880,question,0.555603112
1880,years,0.55523454
1880,asked,0.555177864
1880,land,0.555053333
1880,place,0.555015053
1880,necessary,0.555006262
1880,purpose,0.554997511
1880,rent,0.554995432
1880,office,0.554537062
1880,clause,0.554335681
1880,allowed,0.55428345
1880,works,0.554184535
1880,majority,0.553534145
1880,work,0.553085547
1880,work,0.553085547
1880,stand,0.552890202
1880,matter,0.552876679
1880,forward,0.552688191
1880,land question,0.551798586
1880,new,0.551669833
1880,ireland,0.55138949
1880,landlord,0.551276524
1880,taken,0.550866559
1880,bill,0.550329071
1880,law,0.550156635
1880,another,0.549886602
1880,bill,0.549793791
1880,church,0.549535737
1880,question,0.549210785
1880,men,0.548849191
1880,government,0.548804149
1880,county,0.54871818
1880,man,0.548681907
1880,clause,0.548514763
1880,work,0.548436612
1880,west,0.54826231
1880,taken,0.548182204
1880,reference,0.548011736
1880,position,0.5477046
1880,local,0.547357238
1880,question,0.547220532
1880,make,0.546258318
1880,money,0.546149436
1880,state,0.545572695
1880,large,0.545329602
1880,money,0.545290985
1880,public,0.54497349
1880,landlords,0.54481351
1880,number,0.5446847
1880,taken,0.544305186
1880,night,0.544173626
1880,statement,0.544172562
1880,police,0.544172562
1880,circumstances,0.543881545
1880,motion,0.543628006
1880,pay,0.543409592
1880,irish,0.543295917
1880,left,0.542876193
1880,landlord,0.542700933
1880,reference,0.542596074
1880,find,0.541733917
1880,position,0.541691731
1880,side,0.541685991
1880,act,0.54136781
1880,take,0.541250219
1880,police,0.541080343
1880,without,0.540855993
1880,although,0.540691429
1880,state,0.540317264
1880,parnell,0.539514971
1880,asked,0.539424222
1880,state,0.538237433
1880,late,0.538031495
1880,per,0.537868963
1880,money,0.537634612
1880,landlords,0.537243549
1880,parnell,0.537155744
1880,proposed,0.536981819
1880,day,0.536529432
1880,money,0.536212806
1880,wished,0.536177901
1880,new,0.535586912
1880,point,0.535277038
1880,allowed,0.535121992
1880,able,0.534774148
1880,ireland,0.53452859
1880,ireland,0.53452859
1880,man,0.534449746
1880,general,0.533695309
1880,go,0.533107059
1880,live,0.533017503
1880,always,0.532824861
1880,rent,0.532445162
1880,men,0.532163671
1880,pay,0.532042007
1880,pay,0.532042007
1880,people,0.531876983
1880,appeared,0.531795167
1880,two,0.531074045
1880,landlord,0.530878619
1880,believed,0.530397648
1880,opinion,0.530268518
1880,ireland,0.53026201
1880,take,0.529941927
1880,parnell,0.529702416
1880,per cent,0.529404534
1880,cent,0.529404534
1880,public,0.528989509
1880,discussion,0.528328532
1880,order,0.528212657
1880,tenants,0.528188883
1880,general,0.527786356
1880,land,0.527782791
1880,land question,0.527611266
1880,police,0.527610674
1880,first,0.527153592
1880,given,0.527109896
1880,get,0.526824733
1880,constabulary,0.526671305
1880,police,0.526671305
1880,bill,0.52535058
1880,men,0.525343473
1880,new,0.525202389
1880,asked,0.525086192
1880,land question,0.524983873
1880,subject,0.524871756
1880,given,0.524569467
1880,asked,0.524539531
1880,new,0.524411338
1880,money,0.524048054
1880,public,0.523671844
1880,general,0.523142269
1880,country,0.522804371
1880,system,0.522689754
1880,work,0.522624982
1880,right,0.52216194
1880,right,0.52216194
1880,act,0.521794582
1880,church,0.521704302
1880,government,0.521651481
1880,parliament,0.521492926
1880,first,0.52147624
1880,point,0.521350952
1880,rents,0.520826322
1880,rents,0.520826322
1880,time,0.520528148
1880,works,0.520475809
1880,landlords,0.519906371
1880,result,0.519451294
1880,government,0.51939023
1880,law,0.519169719
1880,tenants,0.518874088
1880,works,0.518686406
1880,land,0.518381932
1880,taken,0.518250774
1880,fact,0.518137907
1880,question,0.518060846
1880,work,0.51778642
1880,landlords,0.517756056
1880,works,0.517731947
1880,return,0.517601228
1880,police,0.516895122
1880,country,0.516607579
1880,take,0.516513076
1880,money,0.515963679
1880,impossible,0.515912329
1880,discussion,0.515843765
1880,tenants,0.515719738
1880,result,0.51571903
1880,irish,0.515591422
1880,right,0.515479008
1880,opinion,0.51534644
1880,days,0.515089898
1880,proceedings,0.515089898
1880,man,0.515044552
1880,another,0.51503518
1880,statement,0.514442915
1880,landlord,0.514234174
1880,votes,0.514000572
1880,make,0.513962188
1880,night,0.513194086
1880,ireland,0.513050498
1880,evening,0.512811488
1880,money,0.512706152
1880,parnell,0.512695123
1880,parnell,0.512695123
1880,another,0.512159075
1880,measure,0.511679175
1880,tenants,0.511626245
1880,found,0.510854446
1880,per,0.510664276
1880,west,0.510602944
1880,land question,0.510514247
1880,place,0.509614586
1880,number,0.509538089
1880,parnell,0.509517049
1880,allowed,0.509295662
1880,time,0.509151227
1880,money,0.509057385
1880,thing,0.508958038
1880,subject,0.508957978
1880,gave,0.508558135
1880,county,0.508351261
1880,question,0.507718201
1880,office,0.507690292
1880,large,0.507603369
1880,late,0.507336559
1880,system,0.507273747
1880,bill,0.50693901
1880,local,0.506817924
1880,reason,0.506702236
1880,go,0.505787989
1880,tenant,0.505754653
1880,local,0.505701475
1880,government,0.505541401
1880,committee,0.505351125
1880,reference,0.505342878
1880,first,0.504497582
1880,men,0.504308979
1880,government,0.504226344
1880,committee,0.504134173
1880,system,0.503991528
1880,things,0.503717337
1880,money,0.50356433
1880,effect,0.503309488
1880,land,0.503079418
1880,possible,0.503006735
1880,effect,0.502985357
1880,landlord,0.502265453
1880,going,0.502146795
1880,tenants,0.50205929
1880,work,0.501521664
1880,land,0.501502538
1880,england,0.501393943
1880,question,0.501389876
1880,without,0.501339227
1880,bill,0.501240163
1880,years,0.501104212
1880,per cent,0.501097331
1880,cent,0.501097331
1880,land,0.501046948
1880,ireland,0.500463073
1880,words,0.500263965
1880,constabulary,0.499976846
1880,statement,0.499976846
1880,notice,0.499776822
1880,irish,0.499446681
1880,committee,0.498930826
1880,impossible,0.498742699
1880,impossible,0.498742699
1880,even,0.49873495
1880,effect,0.498626001
1880,five,0.498587533
1880,wished,0.498289104
1880,question,0.498173636
1880,wished,0.49815947
1880,make,0.498092241
1880,protestant,0.497902383
1880,works,0.497703452
1880,appeared,0.49747754
1880,half,0.497292533
1880,gentlemen,0.497263581
1880,clause,0.497079879
1880,motion,0.497079879
1880,rents,0.496914698
1880,committee,0.496850554
1880,proposed,0.496717166
1880,english,0.496583246
1880,years,0.496150839
1880,matter,0.496078072
1880,duty,0.49489457
1880,words,0.494802266
1880,law,0.494737185
1880,tenant,0.494737185
1880,first,0.494697981
1880,time,0.494633091
1880,land,0.494525064
1880,landlords,0.494186894
1880,order,0.493985767
1880,landlords,0.493749303
1880,yet,0.493504405
1880,number,0.492888731
1880,constabulary,0.492613078
1880,lord,0.492516131
1880,tenants,0.492325855
1880,act,0.492125135
1880,discussion,0.492042225
1880,right,0.492027499
1880,country,0.491118837
1880,wished,0.490802441
1880,proposed,0.490573803
1880,ireland,0.490424574
1880,go,0.490191406
1880,government,0.489635182
1880,prime minister,0.489276944
1880,forward,0.489262986
1880,imperial,0.488901431
1880,people,0.488872362
1880,half,0.488836047
1880,system,0.488441211
1880,five,0.488282622
1880,attend,0.488154874
1880,people,0.487933928
1880,tenant,0.487697097
1880,without,0.487599204
1880,bill,0.487487118
1880,parnell,0.487451065
1880,lords,0.487300345
1880,side,0.487278964
1880,represented,0.487084949
1880,people,0.485872056
1880,chief secretary,0.485601039
1880,time,0.485464444
1880,fact,0.485435886
1880,county,0.484792014
1880,notice,0.484492324
1880,time,0.484448377
1880,explained,0.484211612
1880,proposed,0.483908872
1880,large,0.483842551
1880,reference,0.483765188
1880,country,0.483630001
1880,found,0.483505022
1880,landlord,0.483194866
1880,england,0.482929355
1880,act,0.482232565
1880,proceedings,0.48185029
1880,county,0.481574854
1880,country,0.481204362
1880,office,0.48107151
1880,fact,0.4809398
1880,country,0.480784419
1880,public,0.480690277
1880,government,0.480407819
1880,leaving,0.479809178
1880,state,0.479738948
1880,landlords,0.479635164
1880,statement,0.479314181
1880,work,0.479120926
1880,government,0.479096738
1880,question,0.479092537
1880,left,0.47879614
1880,committee,0.478673661
1880,case,0.478554712
1880,prime,0.47828918
1880,minister,0.47828918
1880,first,0.478237563
1880,state,0.478161195
1880,per,0.477679831
1880,state,0.477672838
1880,pay,0.477473885
1880,chief,0.477241684
1880,wished,0.477225189
1880,ireland,0.476851431
1880,country,0.476591892
1880,opinion,0.476350816
1880,per cent,0.476307096
1880,cent,0.476307096
1880,bill,0.476294487
1880,impossible,0.475844956
1880,point,0.475577829
1880,several,0.475555938
1880,proceedings,0.475510203
1880,opinion,0.474802569
1880,first,0.474637128
1880,proposed,0.473339661
1880,found,0.473184995
1880,make,0.4729066
1880,government,0.472794234
1880,tenant,0.472652179
1880,act,0.472629006
1880,discussion,0.472469185
1880,bill,0.472166599
1880,government,0.471995664
1880,find,0.471984023
1880,rents,0.471909381
1880,ireland,0.471860311
1880,ireland,0.471860311
1880,ireland,0.471852047
1880,ireland,0.471852047
1880,money,0.47157611
1880,discussion,0.471458105
1880,public,0.471344275
1880,thousand,0.470668249
1880,position,0.470418338
1880,time,0.470324062
1880,committee,0.470285508
1880,committee,0.470285508
1880,necessary,0.469732398
1880,resolution,0.469280205
1880,government,0.469033191
1880,landlords,0.468849484
1880,proposed,0.468822304
1880,ireland,0.468158778
1880,tenant,0.468071961
1880,land,0.467757306
1880,english,0.466863794
1880,purpose,0.466403687
1880,money,0.466369924
1880,given,0.466332545
1880,landlords,0.465742421
1880,without,0.465503866
1880,committee,0.46540656
1880,notice,0.465189552
1880,result,0.464885569
1880,pay,0.464736944
1880,impossible,0.464394399
1880,attention,0.464257496
1880,taken,0.464248892
1880,tenants,0.463991957
1880,committee,0.463910263
1880,make,0.463552458
1880,people,0.463516141
1880,make,0.463431861
1880,work,0.463163447
1880,vote,0.463122749
1880,chief secretary,0.463061233
1880,lord,0.462791232
1880,dublin,0.462569911
1880,secretary,0.46232878
1880,statement,0.46231075
1880,time,0.462077341
1880,every,0.461798446
1880,prime minister,0.461588588
1880,proposed,0.461267342
1880,question,0.460165928
1880,gave,0.459894202
1880,english,0.459813364
1880,five,0.459656021
1880,opinion,0.459262006
1880,man,0.459033869
1880,time,0.458918991
1880,tenants,0.458766527
1880,find,0.458592734
1880,landlords,0.458452375
1880,committee,0.458413949
1880,take,0.458185937
1880,work,0.458135041
1880,several,0.458135041
1880,believed,0.458121756
1880,ireland,0.458042118
1880,ireland,0.458042118
1880,questions,0.457438928
1880,england,0.456431489
1880,purpose,0.456396553
1880,question,0.456315187
1880,reference,0.456113885
1880,left,0.455904853
1880,left,0.455655359
1880,bill,0.455630177
1880,two,0.455375102
1880,chief,0.455089889
1880,referred,0.454682471
1880,money,0.454528614
1880,far,0.454201768
1880,clause,0.454201768
1880,people,0.45392564
1880,government,0.453899699
1880,government,0.453775898
1880,country,0.453407485
1880,government,0.452901267
1880,statement,0.452824211
1880,money,0.45232577
1880,per,0.452138342
1880,ireland,0.451848008
1880,found,0.451424017
1880,going,0.451395944
1880,motion,0.451308503
1880,minister,0.451222626
1880,prime,0.451222626
1880,police,0.450775057
1880,ireland,0.45040774
1880,every,0.449373783
1880,number,0.449232679
1880,landlords,0.449126316
1880,number,0.449028893
1880,time,0.448991714
1880,system,0.448869466
1880,act,0.448384073
1880,chief secretary,0.448318001
1880,notice,0.448313053
1880,asked,0.448090373
1880,make,0.447682884
1880,majority,0.447589873
1880,tenants,0.447114142
1880,irishman,0.446996914
1880,land,0.446410658
1880,irish,0.446264952
1880,every,0.446115375
1880,get,0.445795601
1880,although,0.445795601
1880,mind,0.445795601
1880,land,0.445769698
1880,landlords,0.445679943
1880,act,0.445150747
1880,new,0.444977297
1880,take,0.444870387
1880,parliament,0.444806349
1880,night,0.444740343
1880,tenants,0.444354923
1880,bill,0.444183031
1880,time,0.443992377
1880,country,0.443946669
1880,money,0.443764538
1880,money,0.443764538
1880,money,0.443757644
1880,land,0.443528049
1880,notice,0.442794112
1880,go,0.442673353
1880,land,0.442548909
1880,people,0.442379975
1880,necessary,0.442343596
1880,land,0.442180642
1880,day,0.441896763
1880,wished,0.44161759
1880,time,0.441419329
1880,secretary,0.440869186
1880,make,0.440827005
1880,per cent,0.440660642
1880,cent,0.440660642
1880,chief,0.440600453
1880,people,0.440282821
1880,state,0.439976701
1880,subject,0.439970951
1880,land question,0.439835463
1880,nothing,0.439650952
1880,land,0.439649541
1880,lord,0.439624572
1880,possible,0.439515706
1880,take,0.439486471
1880,county,0.439463414
1880,land,0.439419277
1880,possible,0.439285811
1880,government,0.438790529
1880,wished,0.437953311
1880,order,0.437854225
1880,years,0.437810142
1880,landlords,0.437722827
1880,proposed,0.437712105
1880,people,0.437675
1880,taken,0.43751079
1880,parnell,0.437156016
1880,irish,0.437058917
1880,time,0.43705576
1880,office,0.436961357
1880,government,0.436960166
1880,thing,0.436799762
1880,duty,0.436736106
1880,paid,0.436660437
1880,point,0.436204462
1880,motion,0.436062354
1880,public,0.43567824
1880,gave,0.435650108
1880,night,0.435648798
1880,allowed,0.435599194
1880,case,0.435399848
1880,ireland,0.435322598
1880,point,0.43404207
1880,church,0.433979642
1880,right,0.433963205
1880,five,0.433938186
1880,irish,0.43383221
1880,given,0.433570845
1880,government,0.433451025
1880,believed,0.433252597
1880,night,0.433200448
1880,committee,0.433051217
1880,country,0.433002347
1880,still,0.432897117
1880,without,0.432873715
1880,make,0.432649398
1880,west,0.43251702
1880,asked,0.432364113
1880,land,0.432364066
1880,yet,0.432072421
1880,go,0.431870289
1880,land,0.431760392
1880,england,0.431741443
1880,per cent,0.431668192
1880,cent,0.431668192
