year,term,score
1880,opportunity,0.333474268
1880,irish people,0.331764541
1880,political,0.331657578
1880,still,0.331272487
1880,system,0.330921094
1880,government,0.330298559
1880,magnificent,0.33023548
1880,magnificent,0.33023548
1880,good,0.330071601
1880,irish,0.329794034
1880,among,0.329578706
1880,people,0.329383466
1880,poor,0.329192106
1880,advice,0.328379896
1880,irish people,0.326929483
1880,america,0.326211846
1880,country,0.325408135
1880,continue,0.325232127
1880,government,0.324684977
1880,suffering,0.324506453
1880,poor,0.323975687
1880,famine,0.32227583
1880,greatest,0.322090016
1880,greatest,0.322090016
1880,ireland,0.321791984
1880,found,0.32114434
1880,people,0.320519675
1880,time,0.320133858
1880,famine,0.319630636
1880,country,0.318940464
1880,country,0.317732781
1880,doubt,0.317140174
1880,desire,0.316486003
1880,possible,0.314905207
1880,possible,0.314905207
1880,land,0.314066383
1880,ireland,0.314028396
1880,thing,0.313441426
1880,six,0.313396746
1880,government,0.313294364
1880,knew,0.31233376
1880,suffering,0.309084831
1880,question,0.308728486
1880,whole,0.308364561
1880,country,0.307441793
1880,bill,0.307240666
1880,fact,0.307240666
1880,irish,0.30662941
1880,desire,0.305994228
1880,people,0.305840995
1880,without,0.304824027
1880,people,0.304801617
1880,irish,0.30460604
1880,people,0.303822828
1880,irish,0.303697166
1880,people,0.302610241
1880,opinion,0.302417815
1880,small,0.302377355
1880,far,0.301397515
1880,men,0.301397515
1880,cause,0.301148755
1880,question,0.300504244
1880,continue,0.300285313
1880,hoped,0.300285313
1880,irish,0.300190315
1880,meeting,0.299952647
1880,meeting,0.299952647
1880,irish,0.299042399
1880,ireland,0.298612234
1880,hope,0.298389516
1880,strong,0.298389516
1880,cheerfully,0.298389516
1880,fair,0.298076673
1880,people,0.297990093
1880,sympathy,0.297356495
1880,america,0.297356495
1880,sympathy,0.297356495
1880,america,0.297356495
1880,work,0.295968422
1880,irish people,0.295945038
1880,thing,0.295522094
1880,question,0.295072548
1880,wish,0.294812459
1880,england,0.2936927
1880,two,0.293656607
1880,people,0.293078689
1880,land,0.29258626
1880,gentlemen,0.29247386
1880,gentlemen,0.29247386
1880,ireland,0.291714628
1880,ireland,0.2914912
1880,country,0.288693732
1880,irish,0.288431598
1880,system,0.288309956
1880,question,0.287152538
1880,fact,0.28430974
1880,distress,0.283173576
1880,irish,0.282709466
1880,suffering,0.281744465
1880,suffering,0.281744465
1880,england,0.28170281
1880,money,0.281500315
1880,good,0.280552115
1880,like,0.28001046
1880,time,0.279424137
1880,people,0.278275802
1880,poor,0.277346957
1880,ireland,0.277287943
1880,cause,0.276109658
1880,cause,0.276109658
1880,time,0.275739011
1880,circumstances,0.275501655
1880,irish,0.275452737
1880,ireland,0.273599072
1880,people,0.273419249
1880,people,0.272383935
1880,doubt,0.271994848
1880,public,0.270103919
1880,suffering,0.269793589
1880,suffering,0.269738284
1880,free,0.268528488
1880,landlords,0.267884131
1880,extent,0.267782723
1880,relief,0.267594985
1880,parnell,0.265733867
1880,government,0.265083228
1880,cause,0.264397797
1880,cause,0.264343598
1880,irish,0.264241167
1880,magnificent,0.264166531
1880,people,0.263561742
1880,day,0.262650699
1880,ireland,0.262477168
1880,landlords,0.26195445
1880,famine,0.26195445
1880,ireland,0.261456624
1880,distress,0.260700631
1880,opinion,0.259368236
1880,greatest,0.257650699
1880,hope,0.256651775
1880,time,0.254588549
1880,parnell,0.25331434
1880,ireland,0.251790109
1880,starvation,0.251283648
1880,look,0.251159052
1880,work,0.251159052
1880,history,0.251159052
1880,ireland,0.250512759
1880,ireland,0.250274739
1880,irish,0.249519439
1880,people,0.248877867
1880,people,0.248125343
1880,deal,0.247890263
1880,longer,0.24776735
1880,able,0.24776735
1880,magnificent,0.24776735
1880,bill,0.247386887
1880,ireland,0.246149768
1880,irish,0.245883002
1880,country,0.245638524
1880,people,0.245250781
1880,ireland,0.243296817
1880,history,0.241137902
1880,work,0.241137902
1880,look,0.241137902
1880,irish,0.240405021
1880,meeting,0.239942269
1880,people,0.239786884
1880,money,0.238999909
1880,able,0.237881528
1880,longer,0.237881528
1880,america,0.237865519
1880,even,0.23638264
1880,opinion,0.23638264
1880,ireland,0.235336876
1880,free,0.234849915
1880,gentlemen,0.233959734
1880,ireland,0.233717178
1880,people,0.233634811
1880,people,0.232891965
1880,public,0.22932412
1880,taken,0.229210413
1880,irish,0.228699104
1880,happy,0.227193981
1880,help,0.227193981
1880,help,0.22708133
1880,suffering,0.225376928
1880,ireland,0.225192673
1880,starvation,0.224748394
1880,six,0.22473971
1880,sympathy,0.223209752
1880,irish,0.222579664
1880,people,0.22200736
1880,deal,0.221713346
1880,cause,0.220869455
1880,ireland,0.22037157
1880,taken,0.220065005
1880,ireland,0.218636704
1880,ireland,0.218636704
1880,people,0.21779967
1880,ireland,0.217531655
1880,ireland,0.216626249
1880,far,0.214438031
1880,men,0.214438031
1880,america,0.214197509
1880,money,0.213761803
1880,fair,0.213753544
1880,suffering,0.211490629
1880,opinion,0.211420915
1880,even,0.211420915
1880,wish,0.211412746
1880,every,0.211385764
1880,party,0.211146902
1880,ireland,0.210705031
1880,famine,0.210036865
1880,ireland,0.20839453
1880,government,0.207043211
1880,men,0.205882036
1880,far,0.205882036
1880,day,0.205831437
1880,ireland,0.205620934
1880,public,0.205107766
1880,taken,0.205099842
1880,happy,0.203202567
1880,every,0.202951554
1880,famine,0.201556486
1880,ireland,0.200858456
1880,ireland,0.200858456
1880,ireland,0.200858456
1880,people,0.199690656
1880,people,0.199690656
1880,sympathy,0.199639068
1880,ireland,0.199049735
1880,day,0.197618842
1880,ireland,0.196869162
1880,people,0.196700106
1880,ireland,0.196224279
1880,irish,0.194275391
1880,irish,0.192802032
1880,poor,0.191888776
1880,people,0.191220292
1880,suffering,0.189157471
1880,suffering,0.189150162
1880,government,0.188694736
1880,landlords,0.187849964
1880,ireland,0.183990429
1880,ireland,0.182924724
1880,ireland,0.176016313
1880,country,0.174853373
1880,ireland,0.170413848
1880,ireland,0.167715397
1880,ireland,0.167715397
1880,ireland,0.16067135
1880,people,0.15973931
1880,country,0.156389065
1880,irish,0.150209084
1880,people,0.149897186
1880,people,0.149822862
1880,people,0.143844987
1880,ireland,0.134161219
1880,people,0.134068222
1880,ireland,0.112600687
